HP;Узел автоматической подачи оригиналов;CE538-60137;Узел захвата бумаги из автоподатчика документов, в сборе;;;2417;hp\CE538-60137.jpg
HP;Узел автоматической подачи оригиналов;CE865-40033;Лоток подачи бумаги автоподатчика документов;;;1596;
HP;Узел автоматической подачи оригиналов;CE865-60121;Автоподатчик документов, в сборе;;;;
HP;Узел автоматической подачи оригиналов;Q7400-60005;Площадка отделения бумаги в автоподатчике документов, в сборе;;;;
HP;Подача и захват бумаги;RL1-2671-000CN;Ролик захвата бумаги из лотка подачи;;;358;
HP;Подача и захват бумаги;RM1-7228-000CN;Площадка отделения бумаги из лотка подачи, в сборе;;;825;
HP;Подача и захват бумаги;RM1-7276-000CN;Лоток подачи бумаги, в сборе;;;1811;
HP;Внутренние компоненты;RM1-7213-000CN;Опорная пластина;;;3623;
HP;Узел переноса;RM1-7216-000CN;Задняя крышка и вал вторичного переноса заряда, в сборе;;;;
HP;Узел переноса;RM1-7274-000CN;Узел переноса изображения, в сборе;;;9690;
HP;Электронные компоненты;1150-7940;Плата беспроводной печати;;;1067;
HP;Электронные компоненты;CC334-60030;Мотор планшетного сканера;;;1905;
HP;Электронные компоненты;CE538-40028;Линейка сканирования с редуктором, в сборе;;;5301;
HP;Электронные компоненты;CE865-60106;Панель управления, в сборе;;;5101;
HP;Электронные компоненты;CE865-60125;Планшетный сканер и автоподатчик документов, в сборе;панель управления в комплект не входит;;;
HP;Электронные компоненты;CE865-60144;Планшетный сканер, в сборе;;;;
HP;Электронные компоненты;CE938-60001;Плата форматтера;сетевая / беспроводная печать;;;
Canon;Электронные компоненты;FM4-9048-000;Блок лазера;;;4796;
HP;Электронные компоненты;RM1-8202-000;Плата питания узла термозакрепления;220В;;1790;hp\RM1-8202-000.jpg
HP;Электронные компоненты;RM1-8204-000;Плата низковольтного питания;220-240В;;5739;
HP;Электронные компоненты;RM1-8205-040CN;Плата контроллера напряжения;;;4628;
MY;Узел термозакрепления;RM1-1821-FILM;Термоплёнка;;;1293;
HP;Узел термозакрепления;RM1-7269-000CN;Печь, в сборе;220В;;12039;hp\RM1-7269-000CN.jpg
HP;Детали корпуса;7121-8266;Логотип производителя;;;;
HP;Детали корпуса;CE538-60135;Держатель модуля сканера;в аппарате 2 шт.;;366;
HP;Детали корпуса;RL1-2729-000CN;Левая крышка;;;;
