CN;Подача и захват бумаги;RC2-1061-000CN;Вал протяжки бумаги;;;1063;
HP;Подача и захват бумаги;RL1-1497-000CN;Ролик захвата бумаги из лотка подачи;;;266;hp\RL1-1497-000CN.jpg
HP;Подача и захват бумаги;RM1-4227-000CN;Площадка отделения бумаги из лотка подачи;;;542;hp\RM1-4227-000CN.jpg
HP;Подача и захват бумаги;RM1-4722-000CN;Лоток подачи бумаги на 250 листов, в сборе;;;2017;hp\RM1-4722-000CN.jpg
HP;Подача и захват бумаги;RM1-4725-000CN;Лоток выхода бумаги, в сборе;;;1318;hp\RM1-4725-000CN.jpg
HP;Внутренние компоненты;RC1-2498-000CN;Защёлка сканера;левая;;991;
HP;Внутренние компоненты;RC1-2499-000CN;Защелка сканера;правая;Снято с производства;1259;hp\RC1-2499-000CN.jpg
CN;Внутренние компоненты;RU5-0982-000;Шестерня редуктора;;;205;hp\RU5-0982-000.jpg
CN;Внутренние компоненты;RU6-0013-000;Шестерня редуктора;23/56 зубов;;409;
CN;Внутренние компоненты;RU6-0016-000;Шестерня привода фотовала;85 зубов;;282;
HP;Узел переноса;RM1-4023-000CN;Вал переноса заряда;;;1579;hp\RM1-4023-000CN.jpg
HP;Электронные компоненты;CB537-60109;Панель управления, в сборе;;;;hp\CB537-60109.jpg
HP;Электронные компоненты;CB537-67901;Планшетный сканер, в сборе;без крышки сканера и панели управления;Снято с производства;;hp\CB537-67901.jpg
HP;Электронные компоненты;CC427-60001;Плата форматтера;сетевая;;9947;
HP;Электронные компоненты;RM1-4196-000CN;Главный мотор;;Снято с производства;3385;
HP;Электронные компоненты;RM1-4196-000CN;Главный мотор;;Снято с производства;3385;
HP;Электронные компоненты;RM1-4724-005CN;Блок лазера;;;6004;hp\RM1-4724-005CN.jpg
HP;Электронные компоненты;RM1-4935-000CN;Плата контроллера главного мотора, в сборе;;;;
CET;Узел термозакрепления;CET4971;Термоплёнка;металлизированная / смазка в комплекте;;1145;hp\CET4971.jpg
CN;Узел термозакрепления;RC2-1076-000;Нижняя направляющая в узле термозакрепления;;;595;
Canon;Узел термозакрепления;RC2-1183-000;Прижимной вал;;;5193;
Canon;Узел термозакрепления;RC2-1471-000;Подшипник прижимного вала;;;161;
HP;Узел термозакрепления;RM1-4728-FILM;Термоплёнка;металлизированная / смазка в комплекте;;2551;
HP;Узел термозакрепления;RM1-8073-000CN;Печь, в сборе;220В;;6671;hp\RM1-8073-000CN.jpg
Canon;Узел термозакрепления;RU6-0018-000;Шестерня привода узла термозакрепления;23/56 зубов;;426;hp\RU6-0018-000.jpg
CN;Узел термозакрепления;RU6-0020-000;Шестерня прижимного вала;26 зубов;;169;
HP;Детали корпуса;7121-8285;Логотип производителя;;Снято с производства;361;
HP;Детали корпуса;CB537-00014;Накладка на панель управления;Русский язык;;;
HP;Детали корпуса;CB537-60102;Крышка планшетного сканера;;Снято с производства;3826;hp\CB537-60102.jpg
HP;Детали корпуса;RC2-2960-000CN;Крышка доступа к картриджу;;Снято с производства;;
HP;Детали корпуса;RC2-2965-000CN;Соединитель / направляющая;крепится к основанию сканера и рычагу шестерни привода фотовала;Снято с производства;331;
HP;Детали корпуса;RC2-2979-000CN;Направляющая основного лотка подачи бумаги;левая;Снято с производства;403;hp\RC2-2979-000CN.jpg
HP;Детали корпуса;RC2-2980-000CN;Направляющая основного лотка подачи бумаги;правая;;1193;
HP;Детали корпуса;RL1-1734-000CN;Передняя крышка;;;;
HP;Детали корпуса;RL1-1735-000CN;Левая крышка;;;;
HP;Детали корпуса;RL1-1736-000CN;Правая крышка;;;;
HP;Детали корпуса;RM1-3953-000CN;Левая петля планшетного сканера, в сборе;соединяет верхнюю крышку принтера и нижнюю часть сканера;Снято с производства;1109;hp\RM1-3953-000CN.jpg
HP;Детали корпуса;RM1-3954-000CN;Правая петля планшетного сканера, в сборе;соединяет верхнюю крышку принтера и нижнюю часть сканера;Снято с производства;1319;hp\RM1-3954-000CN.jpg
Canon;Детали корпуса;XA9-1420-000;Винт;M3X8;;1173;
HP;Детали корпуса;XA9-1501-000CN;Винт;M3X10;Снято с производства;331;
HP;Детали корпуса;XA9-1504-000CN;Винт;M3X8;;;
HP;Детали корпуса;XA9-1670-000CN;Винт;M3X6;;;
HP;Детали корпуса;XB2-7300-605CN;Винт;M3X6;;;
HP;Детали корпуса;XB2-8300-609CN;Винт;M3X6;;;
HP;Детали корпуса;XB4-5401-009CN;Винт;M4X10;;;
