CF253XM;https://profit-msk.ru/hp/cartridges/cf253xm.html;"HP Color LaserJet Pro M252 / MFP M274 / M277
(Комплект из 3-х картриджей / 3 x 2,300 стр.)";-;-;-;24078 ;-
CF400A;https://profit-msk.ru/hp/cartridges/cf400a.html;"HP Color LaserJet Pro M252 / MFP M274 / M277
(Картридж / 1,500 стр.)";650 ;-;200 ;5607 ;Uniton Premium - 1441 NV Print - 1655 ProfiLine - 3146 от 1441 
CF400X;https://profit-msk.ru/hp/cartridges/cf400x.html;"HP Color LaserJet Pro M252 / MFP M274 / M277
(Картридж / 2,800 стр.)";770 ;-;200 ;7334 ;Uniton Premium - 1801 SuperFine - 2376 NetProduct - 2394 Hi-Black - 2664 GG - 2686 ProfiLine - 3645 от 1801 
CF400XD;https://profit-msk.ru/hp/cartridges/cf400xd.html;"HP Color LaserJet Pro M252 / MFP M274 / M277
(Комплект из 2-х картриджей / 2 x 2,800 стр.)";-;-;-;14471 ;-
CF401A;https://profit-msk.ru/hp/cartridges/cf401a.html;"HP Color LaserJet Pro M252 / MFP M274 / M277
(Картридж / 1,400 стр.)";650 ;-;200 ;6520 ;Uniton Premium - 1441 NV Print - 1655 ProfiLine - 3146 от 1441 
CF401X;https://profit-msk.ru/hp/cartridges/cf401x.html;"HP Color LaserJet Pro M252 / MFP M274 / M277
(Картридж / 2,300 стр.)";740 ;-;200 ;8362 ;Uniton Premium - 1666 SuperFine - 2376 NetProduct - 2394 Hi-Black - 2664 GG - 2686 ProfiLine - 3645 от 1666 
CF402A;https://profit-msk.ru/hp/cartridges/cf402a.html;"HP Color LaserJet Pro M252 / MFP M274 / M277
(Картридж / 1,400 стр.)";650 ;-;200 ;6520 ;Uniton Premium - 1441 NV Print - 1655 ProfiLine - 3146 от 1441 
CF402X;https://profit-msk.ru/hp/cartridges/cf402x.html;"HP Color LaserJet Pro M252 / MFP M274 / M277
(Картридж / 2,300 стр.)";740 ;-;200 ;8362 ;Uniton Premium - 1666 SuperFine - 2376 NetProduct - 2394 Hi-Black - 2664 GG - 2686 ProfiLine - 3645 от 1666 
CF403A;https://profit-msk.ru/hp/cartridges/cf403a.html;"HP Color LaserJet Pro M252 / MFP M274 / M277
(Картридж / 1,400 стр.)";650 ;-;200 ;6520 ;Uniton Premium - 1441 NV Print - 1655 ProfiLine - 3146 от 1441 
CF403X;https://profit-msk.ru/hp/cartridges/cf403x.html;"HP Color LaserJet Pro M252 / MFP M274 / M277
(Картридж / 2,300 стр.)";740 ;-;200 ;8362 ;Uniton Premium - 1666 SuperFine - 2376 NetProduct - 2394 Hi-Black - 2664 GG - 2686 ProfiLine - 3645 от 1666 
