HP;Узел автоматической подачи оригиналов;A8P79-65001;Комплект для обслуживания автоподатчика документов;(Включает: ролик захвата бумаги / ролик отделения бумаги / площадку отделения бумаги)CF288-60015 - Ролик захвата бумаги (1)CF288-60016 - Ролик отделения бумаги (1)CF288-60021 - Площадка отделения бумаги (1);;1073;hp\A8P79-65001.jpg
HP;Узел автоматической подачи оригиналов;CF288-60015;Ролик захвата бумаги из узла автоматической подачи документов;;;1722;hp\CF288-60015.jpg
HP;Узел автоматической подачи оригиналов;CF288-60016;Ролик отделения бумаги из узла автоматической подачи документов;;;1511;hp\CF288-60016.jpg
HP;Узел автоматической подачи оригиналов;CF288-60021;Площадка отделения бумаги из узла автоматической подачи документов;;;1461;hp\CF288-60021.jpg
HP;Узел автоматической подачи оригиналов;CF387-60106;Планшетный сканер и автоподатчик документов, в сборе;панель управления в комплект не входит;;27112;hp\CF387-60106.jpg
HP;Подача и захват бумаги;RL1-1785-000CN;Площадка отделения бумаги из лотка ручной подачи;лоток 1;;245;hp\RL1-1785-000CN.jpg
HP;Подача и захват бумаги;RL1-1802-000CN;Ролик захвата бумаги из лотка ручной подачи;лоток 1;;262;hp\RL1-1802-000CN.jpg
HP;Подача и захват бумаги;RM1-4840-000CN;Ролик отделения бумаги из кассеты, в сборе;лоток 2;;485;hp\RM1-4840-000CN.jpg
HP;Подача и захват бумаги;RM1-5420-000CN;Соленоид узла захвта из лотка ручной подачи;лоток 1;;1173;hp\RM1-5420-000CN.jpg
HP;Подача и захват бумаги;RM1-8045-050CN;Узел захвта бумаги из кассеты, в сборе;лоток 2;;1857;
HP;Подача и захват бумаги;RM1-8047-030CN;Ролик захвата бумаги из кассеты;лоток 2;;459;hp\RM1-8047-030CN.jpg
HP;Подача и захват бумаги;RM2-5469-000CN;Кассета на 250 листов, в сборе;лоток 2;;;hp\RM2-5469-000CN.jpg
HP;Внутренние компоненты;CF286-40005;Редуктор планшетного сканера;;;2522;
HP;Внутренние компоненты;RM1-4841-000CN;Узел регистрации, в сборе;;;1680;hp\RM1-4841-000CN.jpg
HP;Внутренние компоненты;RM1-8043-000CN;Направляющая подачи бумаги;вал перноса заряда в комплекте;;2807;hp\RM1-8043-000CN.jpg
HP;Внутренние компоненты;RM1-8049-000CN;Узел выхода бумаги, в сборе;;;1579;hp\RM1-8049-000CN.jpg
HP;Внутренние компоненты;RM2-5299-000CN;Кассета для картриджей, в сборе;;;;
HP;Узел переноса;RM2-0192-000CN;Узел переноса изображения, в сборе;;;19317;hp\RM2-0192-000CN.jpg
HP;Электронные компоненты;CF286-40018;Линейка сканирования;;;4956;
HP;Электронные компоненты;CF385-60001;Плата форматтера;для моделей с сетевой и беспроводной печатью;;13374;hp\CF385-60001.jpg
HP;Электронные компоненты;CF385-60101;Панель управления;для моделей без NFC;;3924;
HP;Электронные компоненты;RL1-1800-000CN;Мотор привода фотовала;;;2775;hp\RL1-1800-000CN.jpg
HP;Электронные компоненты;RM1-5419-000CN;Мотор привода подачи бумаги;;;1558;hp\RM1-5419-000CN.jpg
HP;Электронные компоненты;RM1-8031-000CN;Плата высоковольтного питания;;;3361;
HP;Электронные компоненты;RM1-8032-000CN;Плата соединения;;;1411;hp\RM1-8032-000CN.jpg
HP;Электронные компоненты;RM1-8609-000CN;Мотор привода узла термозакрепления;;;5479;
HP;Электронные компоненты;RM2-8028-010CN;Плата контроллера напряжения;;;5047;hp\RM2-8028-010CN.jpg
HP;Электронные компоненты;RM2-8032-000CN;Плата низковольтного питания;220В;;19191;hp\RM2-8032-000CN.jpg
CN;Узел термозакрепления;RM1-1461-HEAT;Нагревательный элемент узла термозакрепления;220В;;591;hp\RM1-1461-HEAT.jpg
HP;Узел термозакрепления;RM1-4431-FILM;Термоплёнка;;;1828;
HP;Узел термозакрепления;RM2-5478-000CN;Печь, в сборе;220В;;13317;hp\RM2-5478-000CN.jpg
HP;Детали корпуса;RM1-8544-010CN;Кассета на 250 листов, в сборе;лоток 3;;5970;hp\RM1-8544-010CN.jpg
HP;Детали корпуса;RM1-8610-000CN;Лоток ручной подачи бумаги, в сборе;лоток 1;;922;
