CB381A;https://profit-msk.ru/hp/cartridges/cb381a.html;"HP Color LaserJet CP6015 / CM6030mfp / CM6040mfp
(Тонер-картридж / 21,000 стр.)";2630 ;-;200 ;23453 ;Uniton Eco - 3242 SuperFine - 3838 NV Print - 4212 ProfiLine - 4331 Hi-Black - 4833 от 3242 
CB381AC;https://profit-msk.ru/hp/cartridges/cb381ac.html;"HP Color LaserJet CP6015 / CM6030mfp / CM6040mfp
(Контрактный тонер-картридж / 21,000 стр.)";2630 ;-;200 ;;-
CB382A;https://profit-msk.ru/hp/cartridges/cb382a.html;"HP Color LaserJet CP6015 / CM6030mfp / CM6040mfp
(Тонер-картридж / 21,000 стр.)";2630 ;-;200 ;23453 ;Uniton Eco - 3242 SuperFine - 3838 NV Print - 4212 ProfiLine - 4331 Hi-Black - 4833 от 3242 
CB382AC;https://profit-msk.ru/hp/cartridges/cb382ac.html;"HP Color LaserJet CP6015 / CM6030mfp / CM6040mfp
(Контрактный тонер-картридж / 21,000 стр.)";2630 ;-;200 ;;-
CB383A;https://profit-msk.ru/hp/cartridges/cb383a.html;"HP Color LaserJet CP6015 / CM6030mfp / CM6040mfp
(Тонер-картридж / 21,000 стр.)";2630 ;-;200 ;23453 ;SuperFine - 3838 NV Print - 4212 ProfiLine - 4331 Hi-Black - 4833 от 3838 
CB383AC;https://profit-msk.ru/hp/cartridges/cb383ac.html;"HP Color LaserJet CP6015 / CM6030mfp / CM6040mfp
(Контрактный тонер-картридж / 21,000 стр.)";2630 ;-;200 ;;-
CB384A;https://profit-msk.ru/hp/cartridges/cb384a.html;"HP Color LaserJet CP6015 / CM6030mfp / CM6040mfp
(Драм-картридж / 35,000 стр.)";-;1600 ;200 ;6867 ;ProfiLine - 6054 от 6054 
CB385A;https://profit-msk.ru/hp/cartridges/cb385a.html;"HP Color LaserJet CP6015 / CM6030mfp / CM6040mfp
(Драм-картридж / 35,000 стр.)";-;1600 ;200 ;19304 ;ProfiLine - 6511 от 6511 
CB386A;https://profit-msk.ru/hp/cartridges/cb386a.html;"HP Color LaserJet CP6015 / CM6030mfp / CM6040mfp
(Драм-картридж / 35,000 стр.)";-;1600 ;200 ;18537 ;ProfiLine - 6511 от 6511 
CB387A;https://profit-msk.ru/hp/cartridges/cb387a.html;"HP Color LaserJet CP6015 / CM6030mfp / CM6040mfp
(Драм-картридж / 35,000 стр.)";-;1600 ;200 ;19304 ;ProfiLine - 6511 от 6511 
CB390A;https://profit-msk.ru/hp/cartridges/cb390a.html;"HP Color LaserJet CM6030mfp / CM6040mfp
(Тонер-картридж / 19,500 стр.)";2350 ;-;200 ;5954 ;ProfiLine - 4331 SuperFine - 4512 от 4331 
CB390AC;https://profit-msk.ru/hp/cartridges/cb390ac.html;"HP Color LaserJet CM6030mfp / CM6040mfp
(Контрактный тонер-картридж / 19,500 стр.)";2350 ;-;200 ;;-
