CF380A;https://profit-msk.ru/hp/cartridges/cf380a.html;"HP Color LaserJet Pro MFP M476
(Картридж / 2,400 стр.)";730 ;-;100 ;7053 ;Uniton Premium - 1036 GG - 2792 от 1036 
CF380X;https://profit-msk.ru/hp/cartridges/cf380x.html;"HP Color LaserJet Pro MFP M476
(Картридж / 4,400 стр.)";920 ;-;100 ;9674 ;Uniton Premium - 1126 OEM - 1129 SuperFine - 1343 NetProduct - 1348 Hi-Black - 1518 ProfiLine - 2208 GG - 3088 от 1126 
CF380XC;https://profit-msk.ru/hp/cartridges/cf380xc.html;"HP Color LaserJet Pro MFP M476
(Контрактный картридж / 4,400 стр.)";920 ;-;100 ;;-
CF380XD;https://profit-msk.ru/hp/cartridges/cf380xd.html;"HP Color LaserJet Pro MFP M476
(Комплект из 2-х картриджей / 2 x 4,400 стр.)";-;-;-;17413 ;-
CF381A;https://profit-msk.ru/hp/cartridges/cf381a.html;"HP Color LaserJet Pro MFP M476
(Картридж / 2,700 стр.)";780 ;-;100 ;10675 ;Uniton Premium - 1036 OEM - 1129 NetProduct - 1293 SuperFine - 1297 Hi-Black - 1462 ProfiLine - 2208 GG - 2792 от 1036 
CF381AC;https://profit-msk.ru/hp/cartridges/cf381ac.html;"HP Color LaserJet Pro MFP M476
(Контрактный картридж / 2,700 стр.)";780 ;-;100 ;;-
CF382A;https://profit-msk.ru/hp/cartridges/cf382a.html;"HP Color LaserJet Pro MFP M476
(Картридж / 2,700 стр.)";780 ;-;100 ;10675 ;Uniton Premium - 1036 OEM - 1129 NetProduct - 1293 SuperFine - 1297 Hi-Black - 1462 ProfiLine - 2208 GG - 2792 от 1036 
CF382AC;https://profit-msk.ru/hp/cartridges/cf382ac.html;"HP Color LaserJet Pro MFP M476
(Контрактный картридж / 2,700 стр.)";780 ;-;100 ;;-
CF383A;https://profit-msk.ru/hp/cartridges/cf383a.html;"HP Color LaserJet Pro MFP M476
(Картридж / 2,700 стр.)";780 ;-;100 ;9722 ;Uniton Premium - 1036 OEM - 1129 NetProduct - 1293 SuperFine - 1297 Hi-Black - 1462 ProfiLine - 2208 GG - 2792 от 1036 
CF383AC;https://profit-msk.ru/hp/cartridges/cf383ac.html;"HP Color LaserJet Pro MFP M476
(Контрактный картридж / 2,700 стр.)";780 ;-;100 ;;-
CF440AM;https://profit-msk.ru/hp/cartridges/cf440am.html;"HP Color LaserJet Pro MFP M476
(Комплект из 3-х картриджей / 3 x 1,800 стр.)";-;-;-;29185 ;-
