CE260A;https://profit-msk.ru/hp/cartridges/ce260a.html;"HP Color LaserJet CP4025 / CP4525 / CM4540mfp
(Картридж / 8,500 стр.)";1310 ;-;100 ;13876 ;Uniton Premium - 3242 ProfiLine - 5012 от 3242 
CE260X;https://profit-msk.ru/hp/cartridges/hp-ce260x.html;"HP Color LaserJet CP4525
(Картридж / 17,000 стр.)";2110 ;-;100 ;21948 ;Uniton Premium - 3512 NV Print - 3830 NetProduct - 4271 OEM - 4548 Hi-Black - 4721 SuperFine - 5487 ProfiLine - 6641 от 3512 
CE260XC;https://profit-msk.ru/hp/cartridges/ce260xc.html;"HP Color LaserJet CP4525
(Контрактный картридж / 17,000 стр.)";2110 ;-;100 ;;-
CE260XD;https://profit-msk.ru/hp/cartridges/ce260xd.html;"HP Color LaserJet CP4525
(Комплект из 2-х картриджей / 2 x 17,000 стр.)";-;-;-;;-
CE261A;https://profit-msk.ru/hp/cartridges/ce261a.html;"HP Color LaserJet CP4025 / CP4525
(Картридж / 11,000 стр.)";1620 ;-;100 ;25152 ;Uniton Premium - 3242 NV Print - 3308 OEM - 3610 SuperFine - 3610 NetProduct - 4271 Hi-Black - 4608 ProfiLine - 5012 от 3242 
CE261AC;https://profit-msk.ru/hp/cartridges/ce261ac.html;"HP Color LaserJet CP4025 / CP4525
(Контрактный картридж / 11,000 стр.)";1620 ;-;100 ;;-
CE262A;https://profit-msk.ru/hp/cartridges/ce262a.html;"HP Color LaserJet CP4025 / CP4525
(Картридж / 11,000 стр.)";1620 ;-;100 ;25152 ;Uniton Premium - 3242 NV Print - 3308 OEM - 3610 SuperFine - 3610 NetProduct - 4271 Hi-Black - 4608 ProfiLine - 5012 от 3242 
CE262AC;https://profit-msk.ru/hp/cartridges/ce262ac.html;"HP Color LaserJet CP4025 / CP4525
(Контрактный картридж / 11,000 стр.)";1620 ;-;100 ;17141 ;-
CE263A;https://profit-msk.ru/hp/cartridges/ce263a.html;"HP Color LaserJet CP4025 / CP4525
(Картридж / 11,000 стр.)";1620 ;-;100 ;25152 ;Uniton Premium - 3242 NV Print - 3308 OEM - 3610 SuperFine - 3610 NetProduct - 4271 Hi-Black - 4608 ProfiLine - 5012 от 3242 
CE263AC;https://profit-msk.ru/hp/cartridges/ce263ac.html;"HP Color LaserJet CP4025 / CP4525
(Контрактный картридж / 11,000 стр.)";1620 ;-;100 ;17141 ;-
