HP;Подача и захват бумаги;RB2-1820-040CN;Ролик захвата бумаги из лотка ручной подачи;лоток 1;;837;hp\RB2-1820-040CN.jpg
HP;Подача и захват бумаги;RF5-3338-000CN;Ролик подачи / отделения бумаги из кассеты;;;400;hp\RF5-3338-000CN.jpg
HP;Подача и захват бумаги;RF5-3340-000CN;Ролик захвата бумаги из кассеты;;;295;hp\RF5-3340-000CN.jpg
HP;Подача и захват бумаги;RF5-3490-000CN;Площадка отделения бумаги из лотка ручной подачи;лоток 1;;3120;
HP;Подача и захват бумаги;RG5-5635-110CN;Кассета на 500 листов, в сборе;лоток 2, 3;;9091;
HP;Подача и захват бумаги;RG5-6123-030CN;Датчик узла регистрации, в сборе;;Снято с производства;;
HP;Внутренние компоненты;RG5-6016-060CN;Узел регистрации, в сборе;;Снято с производства;;
HP;Внутренние компоненты;WG8-5849-000CN;Датчик наличия бумаги;;;389;hp\WG8-5849-000CN.jpg
HP;Узел переноса;C8555A;Узел переноса изображения;;;25573;
HP;Электронные компоненты;C8084A;Укладчик;3000 листов;Снято с производства;;
HP;Электронные компоненты;RG5-6181-050CN;Блок лазера;;;;
HP;Электронные компоненты;RG5-7901-000CN;Плата высоковольтного питания;;;;
HP;Электронные компоненты;RH7-1518-020CN;Мотор привода узла регистрации;;Снято с производства;;
HP;Электронные компоненты;RH7-1522-020CN;Вентилятор;;Снято с производства;;
HP;Узел термозакрепления;C8556A;Печь, в сборе;220В;;23720;hp\C8556A.jpg
HP;Узел термозакрепления;RG5-6018-070CN;Мотор привода узла термозакрепления, в сборе;;;20766;
HP;Детали корпуса;RB2-5690-000CN;Выходной лоток для бумаги;;;2219;
