HP;Узел автоматической подачи оригиналов;B5L47-67907;Узел автоматической подачи документов, в сборе;Flow;;25691;
HP;Узел автоматической подачи оригиналов;W5U23A;Комплект для обслуживания автоподатчика документов;Ресурс: до 75,000 стр.;;8165;hp\W5U23A.jpg
HP;Подача и захват бумаги;RL2-0034-000CN;Ролик захвата бумаги из лотка ручной подачи;лоток 1;;546;hp\RL2-0034-000CN.jpg
HP;Подача и захват бумаги;RL2-0079-000CN;Ролик отделения бумаги в лотке ручной подачи;лоток 1;;903;hp\RL2-0079-000CN.jpg
HP;Подача и захват бумаги;RM2-0007-020CN;Кассета на 550 листов, в сборе;лоток 2;;8213;hp\RM2-0007-020CN.jpg
HP;Подача и захват бумаги;RM2-0008-000CN;Привод узла захвата бумаги, в сборе;мотор в комплекте;;3632;hp\RM2-0008-000CN.jpg
HP;Подача и захват бумаги;RM2-0062-000CN;Узел захвата бумаги из кассеты, в сборе;лоток 2, 3, 4, 5 / ролик подачи, ролик захвата бумаги и держатель - в комплекте;;1288;hp\RM2-0062-000CN.jpg
HP;Подача и захват бумаги;RM2-0064-000CN;Ролик отделения бумаги из кассеты, в сборе;лоток 2, 3, 4, 5;;1116;hp\RM2-0064-000CN.jpg
HP;Подача и захват бумаги;RM2-0017-000CN;Узел захвата бумаги из кассеты, в сборе;;;4349;hp\RM2-0017-000CN.jpg
HP;Подача и захват бумаги;RM2-0018-000CN;Узел регистрации, в сборе;для моделей с двухсторонней печатью;;10244;hp\RM2-0018-000CN.jpg
HP;Внутренние компоненты;B5L25-67902;Главный редуктор, в сборе;моторы в комплекте;;11644;hp\B5L25-67902.jpg
HP;Внутренние компоненты;B5L37A;Контейнер для отработаннного тонера;;;;hp\B5L37A.jpg
HP;Внутренние компоненты;RK2-2416-000CN;Вентилятор;правый;;1099;hp\RK2-2416-000CN.jpg
HP;Внутренние компоненты;RK2-2418-000CN;Вентилятор;;;2731;hp\RK2-2418-000CN.jpg
HP;Внутренние компоненты;RM2-0016-000CN;Узел выхода бумаги, в сборе;для моделей с двухсторонней печатью;;8185;
HP;Узел переноса;B5L24-67901;Комплект из узла перноса изображения и вала вторичного переноса;;;37388;hp\B5L24-67901.jpg
HP;Узел переноса;B5L24-67902;Вал вторичного переноса заряда;;;;hp\B5L24-67902.jpg
HP;Узел переноса;RM2-0022-000CN;Узел вторичного переноса заряда, в сборе;для моделей с двухсторонней печатью;;5880;hp\RM2-0022-000CN.jpg
HP;Электронные компоненты;B5L47-67018;Панель управления;;;15744;hp\B5L47-67018.jpg
HP;Электронные компоненты;RM2-0077-000CN;Мотор привода узла термозакрепления;;;5556;hp\RM2-0077-000CN.jpg
HP;Электронные компоненты;RM2-0078-000CN;Мотор привода картриджа;1 шт. / в узле 3 шт.;;5804;hp\RM2-0078-000CN.jpg
HP;Электронные компоненты;RM2-6545-010CN;Блок лазера;;;10439;
HP;Электронные компоненты;RM2-7122-000CN;Плата высоковольтного питания;нижняя;;13970;hp\RM2-7122-000CN.jpg
HP;Электронные компоненты;RM2-7123-000CN;Плата высоковольтного питания;верхняя / для моделей с двухсторонней печатью;;6693;hp\RM2-7123-000CN.jpg
HP;Электронные компоненты;RM2-7125-000CN;Плата питания узла термозакрепления;;;13340;hp\RM2-7125-000CN.jpg
HP;Электронные компоненты;RM2-7187-000CN;Плата контроллера напряжения;;;;
HP;Узел термозакрепления;B5L36A;Печь, в сборе;220В / Ресурс: до 150,000 стр.;;13581;hp\B5L36A.jpg
CET;Узел термозакрепления;CET3120;Прижимной вал;;;1455;hp\CET3120.jpg
HP;Узел термозакрепления;RM2-0009-010CN;Привод узла термозакрепления, в сборе;для моделей с двухсторонней печатью;;6540;hp\RM2-0009-010CN.jpg
HP;Детали корпуса;RM2-0044-000CN;Верхняя крышка;служит лотком для распечатанных страниц;;;
HP;Детали корпуса;RM2-0085-000CN;Задняя крышка;;;;
HP;Детали корпуса;RM2-0019-000CN;Правая крышка, в сборе;;;11787;hp\RM2-0019-000CN.jpg
