Kyocera;Узел автоматической подачи оригиналов;303HL07093;Основание площадки отделения бумаги в узле автоматической подачи документов;;;157;
Kyocera;Узел автоматической подачи оригиналов;3BR07040;Ролик подачи бумаги в узле автоматической подачи документов;;;422;kyocera\3BR07040.jpg
Kyocera;Узел автоматической подачи оригиналов;3HL07100;Накладка площадки отделения бумаги в узле автоматической подачи документов;;;2473;
Kyocera;Подача и захват бумаги;2AR07220;Ролик подачи бумаги;;;1613;kyocera\2AR07220.jpg
Kyocera;Подача и захват бумаги;2AR07230;Ролик отделения бумаги;;;369;kyocera\2AR07230.jpg
Kyocera;Подача и захват бумаги;2BJ06010;Ролик подачи бумаги;;;253;kyocera\2BJ06010.jpg
Kyocera;Подача и захват бумаги;2C907430;Подшипник вала подачи бумаги;;;199;
Kyocera;Внутренние компоненты;2C912640;Стержень переключателя в узле сканирования;;;83;
Kyocera;Внутренние компоненты;302C907171;Флажок узла регистрации;;;236;kyocera\302C907171.jpg
Kyocera;Узел переноса;2A118370;Ролик отделения от фотовала;;;96;
Kyocera;Узел переноса;2AR18280;Пружина узла отделения бумаги от фотовала;;;139;
Kyocera;Узел переноса;2C910040;Сетка в узле переноса заряда;;;463;
Kyocera;Узел переноса;2C918040;Нижний уплотнитель драм-картриджа;;;578;
Kyocera;Узел переноса;2C918050;Передняя крышка драм-картриджа;;;143;
Kyocera;Узел переноса;2C918340;Держатель узла отделения бумаги от фотовала;;;78;
Kyocera;Узел переноса;302C917301;Вал переноса заряда;;;4766;
Kyocera;Узел переноса;302C918011;Лезвие очистки фотовала;;;2377;
Kyocera;Узел переноса;302C918371;Палец отделения бумаги от фотовала;;;612;
Kyocera;Узел переноса;5MMW141LX002;Пружина в узле переноса заряда;;;83;
Kyocera;Узел переноса;5MVT263NN001;Соединитель в узле переноса заряда;;;166;
Kyocera;Узел переноса;DV-410;Блок проявки;Ресурс: до 300,000 стр.;Снято с производства;25028;
Katun;Узел переноса;35364;Фотовал;;;;
Kyocera;Электронные компоненты;302C993092;Блок лазера;;Снято с производства;;
Kyocera;Узел термозакрепления;302KK25170;Шестерня тефлонового вала;38 зубов;;686;
Kyocera;Узел термозакрепления;302KK94240;Тефлоновый вал;;;5638;
Kyocera;Узел термозакрепления;FK-410;Печь, в сборе;220В;;23736;
CET;Узел термозакрепления;CET7824;Пружина и палец отделения бумаги от тефлонового вала;;;;kyocera\CET7824.jpg
Kyocera;Узел термозакрепления;302LH25610;Палец отделения бумаги от тефлонового вала;;;;kyocera\302LH25610.jpg
Kyocera;Комплекты;MK-410;Комплект для технического обслуживания;(Включает: драм-картридж, в сборе, узел переноса заряда в драм-картридже, в сборе / Ресурс: до 150,000 стр.)Фотовал (1)2A118370 - Ролик отделения от фотовала (3)2AR18280 - Пружина узла отделения бумаги от фотовала (3)2C918040 - Нижний уплотнитель (1)2C918050 - Передняя крышка (1)2C918340 - Держатель узла отделения бумаги от фотовала (3)302C918011 - Лезвие очистки фотовала (1)302C918371 - Палец отделения бумаги от фотовала (3)MC-410 - Узел переноса заряда в драм-картридже, в сборе (1);;15424;
