DK-5140;https://profit-msk.ru/kyocera-mita/cartridges/dk-5140.html;"Kyocera ECOSYS P6035 / P6130 / P6230 / P6235 / M6030 / M6035 / M6230 / M6235 / M6530 / M6535 / M6630 / M6635
(Драм-картридж / 200,000 стр.)
* блок на каждый цвет отдельно / в комплекте 1 шт.";-;-;-;7650 ;-
TK-5280C;https://profit-msk.ru/kyocera-mita/cartridges/tk-5280c.html;"ECOSYS P6235 / M6235 / M6635
(Тонер-картридж / 11,000 стр.)";-;-;400 ;;-
TK-5280K;https://profit-msk.ru/kyocera-mita/cartridges/tk-5280k.html;"ECOSYS P6235 / M6235 / M6635
(Тонер-картридж / 13,000 стр.)";-;-;400 ;;-
TK-5280M;https://profit-msk.ru/kyocera-mita/cartridges/tk-5280m.html;"ECOSYS P6235 / M6235 / M6635
(Тонер-картридж / 11,000 стр.)";-;-;300 ;;-
TK-5280Y;https://profit-msk.ru/kyocera-mita/cartridges/tk-5280y.html;"ECOSYS P6235 / M6235 / M6635
(Тонер-картридж / 11,000 стр.)";-;-;400 ;;-
