Kyocera;Узел автоматической подачи оригиналов;303LJ44040;Электромагнитная муфта в узле автоматической подачи документов;;;4571;kyocera\303LJ44040.jpg
Kyocera;Узел автоматической подачи оригиналов;303M694030;Площадка отделения бумаги в узле автоматической подачи документов, в сборе;;;5602;
Kyocera;Узел автоматической подачи оригиналов;36211110;Ролик захвата бумаги в узле автоматической подачи документов;;;767;kyocera\36211110.jpg
Kyocera;Узел автоматической подачи оригиналов;3BR07040;Ролик подачи бумаги в узле автоматической подачи документов;;;422;kyocera\3BR07040.jpg
Kyocera;Подача и захват бумаги;302F906230;Ролик подачи бумаги;;;768;kyocera\302F906230.jpg
Kyocera;Подача и захват бумаги;302F906240;Ролик захвата бумаги;;;584;kyocera\302F906240.jpg
Kyocera;Подача и захват бумаги;302HS28030;Вал выхода бумаги;2 резинки на металлической оси;;762;
Kyocera;Подача и захват бумаги;302HS94032;Узел захвата бумаги из кассеты, в сборе;ролик подачи, ролик захвата бумаги и держатель - в комплекте;;3956;kyocera\302HS94032.jpg
CET;Подача и захват бумаги;CET4398BPT;Резина ролика захвата бумаги;;;116;
Kyocera;Подача и захват бумаги;CT-1100;Кассета на 250 листов, в сборе;;;9681;
CET;Подача и захват бумаги;CET7829;Резина ролика подачи бумаги;;;157;kyocera\CET7829.jpg
Kyocera;Внутренние компоненты;2BL06380;Шестерня;25 зубов;;375;
Kyocera;Внутренние компоненты;2FM02350;Шестерня;22 зуба;;218;
Kyocera;Внутренние компоненты;302H917230;Ремень привода сканера;;;1089;
Kyocera;Внутренние компоненты;302HS28170;Шестерня в узле подачи бумаги;29 зубов;;234;
Kyocera;Внутренние компоненты;302HS28070;Ролик выхода;;;;kyocera\302HS28070.jpg
Kyocera;Внутренние компоненты;302HS28120;Пружина ролика выхода;;;;
Kyocera;Узел переноса;302LZ94060;Вал переноса заряда;;;4357;kyocera\302LZ94060.jpg
Kyocera;Узел переноса;DV-1100;Блок проявки;Ресурс: до 100,000 стр.;;6203;
Kyocera;Электронные компоненты;302H994030;Плата управления сканером;;Снято с производства;;
Kyocera;Электронные компоненты;302H994300;Плата питания;220В;Снято с производства;3136;
Kyocera;Электронные компоненты;302M094062;Плата форматтера;;;14324;
Kyocera;Электронные компоненты;LK-1100;Блок лазера;;;10051;
Kyocera;Узел термозакрепления;302LZ25020;Подшипник тефлонового вала;правый;;479;kyocera\302LZ25020.jpg
Kyocera;Узел термозакрепления;5MVX441XN001;Подшипник тефлонового вала;левый;;885;
Kyocera;Узел термозакрепления;FK-170;Печь, в сборе;220В;;8065;kyocera\FK-170.jpg
CET;Узел термозакрепления;CET3653;Тефлоновый вал;;;1108;kyocera\CET3653.jpg
Kyocera;Детали корпуса;302H904031;Левая крышка;;;6136;
Kyocera;Детали корпуса;302HS94160;Задняя крышка, в сборе;;;7128;
