Kyocera;Подача и захват бумаги;302F909171;Ролик отделения бумаги;;;946;kyocera\302F909171.jpg
Kyocera;Подача и захват бумаги;302HS08260;Ролик захвата бумаги из лотка ручной подачи;;;720;kyocera\302HS08260.jpg
Kyocera;Подача и захват бумаги;302R794350;Ролик подачи бумаги;;;728;
CET;Подача и захват бумаги;CET4322;Ролик отделения бумаги в держателе, в сборе;;;456;kyocera\CET4322.jpg
CET;Подача и захват бумаги;CET4322PT;Резина ролика отделения бумаги;;;116;kyocera\CET4322PT.jpg
Kyocera;Подача и захват бумаги;CT-5230;Кассета на 250 листов, в сборе;лоток 2;;3245;
Kyocera;Подача и захват бумаги;302NR94010;Муфта;35 зубов;;;kyocera\302NR94010.jpg
Kyocera;Внутренние компоненты;302GR44150;Соленоид подачи тонера;;;406;
Kyocera;Узел переноса;DV-5230C;Блок проявки;Голубой;;9284;
Kyocera;Узел переноса;DV-5230K;Блок проявки;Чёрный;;9284;
Kyocera;Узел переноса;DV-5230M;Блок проявки;Пурпурный;;9284;
Kyocera;Узел переноса;DV-5230Y;Блок проявки;Жёлтый;;9284;
Kyocera;Узел переноса;TR-5230;Узел переноса изображения;;;12981;
Kyocera;Электронные компоненты;302HN94140;Соленоид;;;5243;
Kyocera;Электронные компоненты;LK-5230;Блок лазера;;;4868;
Kyocera;Узел термозакрепления;FK-5230;Печь, в сборе;220В;;14961;
