DK-8550;https://profit-msk.ru/kyocera-mita/cartridges/dk-8550.html;"TASKalfa 3552ci / 4002i / 4052ci / 5002i / 5052ci / 6002i / 6052ci / ECOSYS P8060
(Драм-картридж / 600,000 стр.)
* Для Kyocera TASKalfa 3552ci / 4052ci / 5052ci / 6052ci блок на каждый цвет отдельно / в комплекте 1 шт.
** В Kyocera TASKalfa 4002i / 5002i / 6002i 1 блок.";-;-;-;;-
TK-8800C;https://profit-msk.ru/kyocera-mita/cartridges/tk-8800c.html;"ECOSYS P8060
(Тонер-картридж / 20,000 стр.)";-;-;300 ;;-
TK-8800K;https://profit-msk.ru/kyocera-mita/cartridges/tk-8800k.html;"ECOSYS P8060
(Тонер-картридж / 30,000 стр.)";-;-;300 ;;-
TK-8800M;https://profit-msk.ru/kyocera-mita/cartridges/tk-8800m.html;"ECOSYS P8060
(Тонер-картридж / 20,000 стр.)";-;-;300 ;;-
TK-8800Y;https://profit-msk.ru/kyocera-mita/cartridges/tk-8800y.html;"ECOSYS P8060
(Тонер-картридж / 20,000 стр.)";-;-;300 ;;-
