SP3400HE;https://profit-msk.ru/ricoh/cartridges/sp3400he.html;"Aficio SP 3400 / 3400SF / 3410 / 3410SF
(Картридж / 5,000 стр.)";700 ;-;100 ;6544 ;NetProduct - 2192 Hi-Black - 2473 от 2192 
SP3400LE;https://profit-msk.ru/ricoh/cartridges/sp3400le.html;"Aficio SP 3400 / 3400SF / 3410 / 3410SF
(Картридж / 2,500 стр.)";500 ;-;-;4961 ;-
