SP311HE;https://profit-msk.ru/ricoh/cartridges/sp311he.html;"Aficio SP 311 / 311SF / 325 / 325S / 325SF
(Картридж/ 3,500 стр.)";500 ;-;100 ;;NetProduct - 2023 Hi-Black - 2248 от 2023 
SP311UE;https://profit-msk.ru/ricoh/cartridges/sp311ue.html;"Aficio SP 311 / 311SF / 325 / 325S / 325SF
(Картридж / 6,400 стр.)";650 ;-;100 ;10546 ;-
