Lexmark;Электронные компоненты;12G4460;Вентилятор;;;1578;
Lexmark;Узел термозакрепления;12G4487;Лампа нагрева тефлонового вала;220В;;2544;
Lexmark;Узел термозакрепления;12G4494;Прижимной вал;;;5524;
Lexmark;Узел термозакрепления;12G4489;Подшипник прижимного вала;1 шт. / в узле 2 шт.;;529;
