MLT-D208L;https://profit-msk.ru/samsung/cartridges/mlt-d208l.html;"ML-3475 / SCX-5635 / 5835
(Картридж / 10,000 стр.)";940 ;-;200 ;;Uniton Eco - 1306 Uniton Premium - 2117 от 1306 
MLT-D208S;https://profit-msk.ru/samsung/cartridges/mlt-d208s.html;"ML-3475 / SCX-5635 / 5835
(Картридж / 4,000 стр.)";560 ;-;100 ;4684 ;-
MLT-P208A;https://profit-msk.ru/samsung/cartridges/mlt-p208a.html;"ML-3475 / SCX-5635 / 5835
(Комплект из 2-х картриджей / 2 x 10,000 стр.)";-;-;-;;-
