MLT-D201L;https://profit-msk.ru/samsung/cartridges/mlt-d201l.html;"ProXpress M4030 / M4080
(Картридж / 20,000 стр.)";-;-;-;;-
MLT-D201S;https://profit-msk.ru/samsung/cartridges/mlt-d201s.html;"ProXpress M4030 / M4080
(Картридж / 10,000 стр.)";-;-;1800 ;;-
