ST974A;https://profit-msk.ru/hp/cartridges/st974a.html;"Samsung Xpress C430 / C480
(Тонер-картридж / 1,000 стр.)
Заменил Samsung CLT-C404S";670 ;-;900 ;;NetProduct - 2676 Hi-Black - 2978 от 2676 
SU108A;https://profit-msk.ru/hp/cartridges/su108a.html;"Samsung Xpress C430 / C480
(Тонер-картридж / 1,500 стр.)
Заменил Samsung CLT-K404S";690 ;-;900 ;;NetProduct - 2676 Hi-Black - 2978 от 2676 
SU242A;https://profit-msk.ru/hp/cartridges/su242a.html;"Samsung Xpress C430 / C480
(Тонер-картридж / 1,000 стр.)
Заменил Samsung CLT-M404S";1050 ;-;900 ;5705 ;NetProduct - 2676 Hi-Black - 2978 от 2676 
SU403A;https://profit-msk.ru/hp/cartridges/su403a.html;"Samsung CLP-360 / 365 / CLX-3300 / 3305 / Xpress C410 / C430 / C460 / C480
(Драм-картридж / чёрный 16,000 стр. / цветные 4,000 стр.)
Заменил Samsung CLT-R406";-;-;-;9074 ;-
SU426A;https://profit-msk.ru/hp/cartridges/su426a.html;"Samsung CLP-360 / 365 / CLX-3300 / 3305 / Xpress C410 / C430 / C460 / C480(Контейнер для отработанного тонера / чёрный 7,000 стр. / цветные 1,750 стр.)
Заменил Samsung CLT-W406";-;-;-;895 ;-
SU452A;https://profit-msk.ru/hp/cartridges/su452a.html;"Samsung Xpress C430 / C480
(Тонер-картридж / 1,000 стр.)
Заменил Samsung CLT-Y404S";1050 ;-;900 ;;NetProduct - 2676 Hi-Black - 2978 от 2676 
CLT-C404S;https://profit-msk.ru/samsung/cartridges/clt-c404s.html;"Samsung Xpress C430 / C480
(Тонер-картридж / 1,000 стр.)
Замена HP ST974A";670 ;-;900 ;;NetProduct - 2676 Hi-Black - 2978 от 2676 
CLT-K404S;https://profit-msk.ru/samsung/cartridges/clt-k404s.html;"Samsung Xpress C430 / C480
(Тонер-картридж / 1,500 стр.)
Замена HP SU108A";690 ;-;900 ;;NetProduct - 2676 Hi-Black - 2978 от 2676 
CLT-M404S;https://profit-msk.ru/samsung/cartridges/clt-m404s.html;"Samsung Xpress C430 / C480
(Тонер-картридж / 1,000 стр.)
Замена HP SU242A";1050 ;-;900 ;;NetProduct - 2676 Hi-Black - 2978 от 2676 
CLT-P404C;https://profit-msk.ru/samsung/cartridges/clt-p404c.html;"Samsung Xpress C430 / C480
(Комплект из 4-х тонер-картриджей / чёрный 1,500 стр. / цветные 3 * 1,000 стр.)";-;-;-;;-
CLT-R406;https://profit-msk.ru/samsung/cartridges/clt-r406.html;"Samsung CLP-360 / 365 / CLX-3300 / 3305 / Xpress C410 / C430 / C460 / C480
(Драм-картридж / чёрный 16,000 стр. / цветные 4,000 стр.)
Замена HP SU403A";-;-;-;;-
CLT-W406;https://profit-msk.ru/samsung/cartridges/clt-w406.html;"Samsung CLP-360 / 365 / CLX-3300 / 3305 / Xpress C410 / C430 / C460 / C480
(Контейнер для отработанного тонера / чёрный 7,000 стр. / цветные 1,750 стр.)
Замена HP SU426A";-;-;-;;-
CLT-Y404S;https://profit-msk.ru/samsung/cartridges/clt-y404s.html;"Samsung Xpress C430 / C480
(Тонер-картридж / 1,000 стр.)
Замена HP SU452A";1050 ;-;900 ;;NetProduct - 2676 Hi-Black - 2978 от 2676 
