DV411;https://profit-msk.ru/konica-minolta/developer/dv411.html;"bizhub 223 / 283 / 36 / 363 / 42 / 423
(Developer / 120,000K)";-;-;-;-;
DR411;https://profit-msk.ru/konica-minolta/cartridges/index.html;bizhub 223 / 283 / 36 / 363 / 423 / 42;-;-;-;;-
TN217;https://profit-msk.ru/konica-minolta/cartridges/tn217.html;"bizhub 223 / 283
(Тонер-картридж / 17,500 стр.)";-;-;-;;Hi-Black - 1518 от 1518 
