C13T26014012(Epson 26);https://profit-msk.ru/epson/cartridges/c13t26014012.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Чернильница / 220 стр.)";-;-;-;;-
C13T26114012(Epson 26);https://profit-msk.ru/epson/cartridges/c13t26114012.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Чернильница / 200 стр.)";-;-;-;;-
C13T26124012(Epson 26);https://profit-msk.ru/epson/cartridges/c13t26124012.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Чернильница / 300 стр.)";-;-;-;;-
C13T26134012(Epson 26);https://profit-msk.ru/epson/cartridges/c13t26134012.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Чернильница / 300 стр.)";-;-;-;;-
C13T26144012(Epson 26);https://profit-msk.ru/epson/cartridges/c13t26144012.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Чернильница / 300 стр.)";-;-;-;;-
C13T26164010(Epson 26);https://profit-msk.ru/epson/cartridges/c13t26164010.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Комплект из 4-х чернильниц / чёрный 220 стр. / цветные 3 x 300 стр.)";-;-;-;4871 ;-
C13T26214012(Epson 26XL);https://profit-msk.ru/epson/cartridges/c13t26214012.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Чернильница / 500 стр.)";-;-;-;;-
C13T26314012(Epson 26XL);https://profit-msk.ru/epson/cartridges/c13t26314012.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Чернильница / 400 стр.)";-;-;-;;-
C13T26324012(Epson 26XL);https://profit-msk.ru/epson/cartridges/c13t26324012.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Чернильница / 700 стр.)";-;-;-;;-
C13T26334012(Epson 26XL);https://profit-msk.ru/epson/cartridges/c13t26334012.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Чернильница / 700 стр.)";-;-;-;;-
C13T26344012(Epson 26XL);https://profit-msk.ru/epson/cartridges/c13t26344012.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Чернильница / 700 стр.)";-;-;-;;-
C13T26364010(Epson 26XL);https://profit-msk.ru/epson/cartridges/c13t26364010.html;"Epson XP-510 / 520 / 600 / 605 / 610 / 615 / 620 / 625 / 700 / 710 / 800 / 810 / 820
(Комплект из 4-х чернильниц / чёрный 500 стр. / цветные 3 x 700 стр.)";-;-;-;8725 ;-
