01221601;https://profit-msk.ru/oki/cartridges/01221601.html;"B930
(Тонер-картридж / 33,000 стр.)";1850 ;-;600 ;;-
01221701;https://profit-msk.ru/oki/cartridges/01221701.html;"B930
(Драм-картридж / 60,000 стр.)";-;-;600 ;;-
