01225401;https://profit-msk.ru/oki/cartridges/01225401.html;"B6250
(Картридж / 6,000 стр.)";640 ;-;-;;-
09004078;https://profit-msk.ru/oki/cartridges/09004078.html;"B6200 / B6250 / B6300
(Картридж / 11,000 стр.)";760 ;-;500 ;;-
