OKI;Подача и захват бумаги;44384701;Ролик отделения бумаги в держателе, в сборе;лоток 2;;3649;oki\44384701.jpg
OKI;Подача и захват бумаги;44483301;Ролик отделения бумаги в кассете;лоток 2;;2165;
OKI;Подача и захват бумаги;44483601;Ролик захвта бумаги из кассеты, в сборе;лоток 2;;2460;
OKI;Подача и захват бумаги;44559001;Кассета на 250 листов, в сборе;лоток 2;;;
OKI;Подача и захват бумаги;43963101;Пружина держателя ролика отделения бумаги в кассете;лоток 2;;;oki\43963101.jpg
OKI;Электронные компоненты;45017714;Плата форматтера;не сетевая;;;
OKI;Узел термозакрепления;44565806;Печь, в сборе;220В;;10343;
OKI;Детали корпуса;44563401;Левая боковая пластина, в сборе;;;;
