OKI;Подача и захват бумаги;42699401;Ролик захвата бумаги из кассеты, в сборе;лоток 2;;1362;
OKI;Подача и захват бумаги;43000601;Ролик подачи бумаги из кассеты, в сборе;лоток 2;;1690;oki\43000601.jpg
OKI;Узел переноса;44341902;Узел переноса изображения;Ресурс: до 60,000 стр.;;9377;
OKI;Узел термозакрепления;44289103;Печь, в сборе;220В / Ресурс: до 60,000 стр.;;11966;
