HP;Подача и захват бумаги;RB2-3912-000CN;Вал протяжки бумаги;;;;canon\RB2-3912-000CN.jpg
Canon;Подача и захват бумаги;RB2-3914-000;Флажок датчика наличия бумаги в узле регистрации;;;;
HP;Подача и захват бумаги;RB2-3930-000CN;Ось ролика захвата бумаги;;Снято с производства;384;canon\RB2-3930-000CN.jpg
HP;Подача и захват бумаги;RB2-3960-000CN;Флажок датчика выхода бумаги;;;232;
HP;Подача и захват бумаги;RB2-4026-000CN;Ролик захвата бумаги из лотка подачи;;;375;canon\RB2-4026-000CN.jpg
HP;Подача и захват бумаги;RF5-2886-000CN;Площадка отделения бумаги из лотка подачи;;;474;canon\RF5-2886-000CN.jpg
HP;Подача и захват бумаги;RG5-4581-000CN;Узел подачи бумаги, в сборе;включает флажок и датчик наличия бумаги;Снято с производства;;canon\RG5-4581-000CN.jpg
Canon;Подача и захват бумаги;RY7-5050-000;Комплект малых площадок отделения бумаги из лотка подачи;;;476;
Canon;Внутренние компоненты;RF5-2829-040;Редуктор, в сборе;без мотора;Снято с производства;2172;
HP;Узел термозакрепления;RB2-3956-000CN;Подшипник прижимного вала;кольцо;;121;
HP;Узел термозакрепления;RB2-3957-000CN;Подшипник прижимного вала;полукольцо;;121;
HP;Узел термозакрепления;RF5-2830-000CN;Вал выхода бумаги из узла термозакрепления;2 резинки на пластиковой оси;Снято с производства;273;
OEM;Узел термозакрепления;RG5-4590-FILM;Термоплёнка;;;;
HP;Узел термозакрепления;RY7-5060-000CN;Винт M3 для крепления узла термозакрепления и прижимного вала;пружина в комплекте;;;
HP;Комплекты;H3965-60002;Комплект для технического обслуживания;(Включает: узел термозакрепления (220В), вал переноса заряда, площадку отделения и комплект малых площадок отделения бумаги, прижимной вал, ролик захвата бумаги, вал выхода бумаги)RG5-4590-000CN - Узел термозакрепления (1)RG5-4657-000CN - Вал переноса заряда (1)RF5-2886-000CN - Площадка отделения бумаги (1)RY7-5050-000 - Комплект малых площадок отделения бумаги (1)RF5-2823-000CN - Прижимной вал (1)RB2-4026-000CN - Ролик захвата бумаги (1)RF5-2830-000CN - Вал выхода бумаги (1);;5708;
