Canon;Подача и захват бумаги;FM4-8496-000;Лоток подачи бумаги, в сборе;;;1292;
HP;Подача и захват бумаги;RL1-2671-000CN;Ролик захвата бумаги из лотка подачи;;;358;
HP;Подача и захват бумаги;RM1-7228-000CN;Площадка отделения бумаги из лотка подачи, в сборе;;;825;
HP;Внутренние компоненты;RC3-0230-000CN;Поддерживаюшая рамка;;;331;
HP;Внутренние компоненты;RM1-7213-000CN;Опорная пластина;;;3623;
Canon;Узел переноса;FM4-7560-010;Узел переноса изображения, в сборе;;;16335;
Canon;Узел переноса;RC3-0271-000;Подшипник вала вторичного переноса заряда;правый держатель;;268;
Canon;Узел переноса;RC3-0272-000;Подшипник вала вторичного переноса заряда;левый держатель;;291;
Canon;Узел переноса;RM1-7284-000;Вал вторичного переноса заряда;;;2902;
Canon;Электронные компоненты;FM0-0471-020;Плата форматтера;;;11893;
Canon;Электронные компоненты;FM4-7368-000;Плата панели управления;;;2357;
Canon;Электронные компоненты;FM4-8552-000;Плата управления питанием;;;13876;
Canon;Электронные компоненты;FM4-9048-000;Блок лазера;;;4796;
Canon;Электронные компоненты;FM4-9791-000;Плата низковольтного питания;220В;;13892;
MY;Узел термозакрепления;RM1-1821-FILM;Термоплёнка;;;1293;
HP;Узел термозакрепления;RM1-7269-000CN;Печь, в сборе;220В;;12039;canon\RM1-7269-000CN.jpg
Canon;Детали корпуса;FC0-2827-000;Петля передней крышки;левая;;291;
Canon;Детали корпуса;FC0-2842-000;Петля передней крышки;правая;;291;
Canon;Детали корпуса;FC0-3845-000;Передняя крышка;;;2244;
Canon;Детали корпуса;FC0-3847-000;Задняя верхняя крышка;;;903;
Canon;Детали корпуса;FC0-3855-000;Пылезащитная крышка лотка подачи бумаги;;;1309;
Canon;Детали корпуса;FC0-3857-000;Заглушка левой крышки;;;268;
Canon;Детали корпуса;FM4-8491-000;Задняя крышка, в сборе;вал вторичного переноса заряда в комплекте;;6579;
Canon;Детали корпуса;FM4-8492-000;Верхняя крышка, в сборе;;;3734;
Canon;Детали корпуса;FM4-8493-000;Левая крышка;;;2502;
Canon;Детали корпуса;FM4-8494-000;Правая крышка;;;2275;
Canon;Детали корпуса;FM4-8495-000;Задняя нижняя крышка;;;1250;
Canon;Детали корпуса;FM4-9047-000;Крышка панели управления;;;1376;
HP;Детали корпуса;RM1-7218-000CN;Внутренняя крышка, в сборе;;;619;
Canon;Детали корпуса;XA9-1418-000;Винт;M3X6;;;
Canon;Детали корпуса;XA9-1420-000;Винт;M3X8;;1173;
Canon;Детали корпуса;XA9-1965-000;Винт;M3X8;;253;
