Canon;Узел автоматической подачи оригиналов;FM2-8861-000;Протяжка бумаги в узле автоматической подачи документов, в сборе;;;7464;
Canon;Подача и захват бумаги;FM2-8874-000;Площадка отделения бумаги, в сборе;;;1023;canon\FM2-8874-000.jpg
HP;Подача и захват бумаги;RL1-0266-000CN;Ролик захвата бумаги из лотка подачи1;В сервисной документации HP LJ 1010/1012/1015/1020 (Q5911-90945) обозначен ресурс в 50,000 стр.2 В сервисной документации HP LJ 3015/3020/3030 (Q2665-90901) обозначен ресурс в 50,000 стр.;;428;canon\RL1-0266-000CN.jpg
Canon;Подача и захват бумаги;RL1-0268-000;Вал протяжки бумаги;2 резинки на платиковой оси;;621;canon\RL1-0268-000.jpg
Canon;Подача и захват бумаги;FK2-3510-000;Соленоид;;;1055;
Canon;Внутренние компоненты;RU5-0174-000;Шестерня редуктора;117 зубов;;309;canon\RU5-0174-000.jpg
Canon;Внутренние компоненты;RU5-0175-000;Шестерня привода фотовала;108 зубов;;432;canon\RU5-0175-000.jpg
Canon;Внутренние компоненты;RU5-0503-000;Шестерня редуктора;166/87 зубов;;587;
Canon;Внутренние компоненты;RU5-0505-000;Шестерня редуктора;74 зуба;;283;
Canon;Внутренние компоненты;RU5-0176-000;Шестерня редуктора;129 зубов;;329;
Canon;Внутренние компоненты;RC1-2043-000;Торсионная пружина;;;277;
Canon;Узел переноса;FM2-8914-000;Вал переноса заряда, в сборе;;;1217;canon\FM2-8914-000.jpg
HP;Электронные компоненты;RK2-0777-000CN;Главный мотор;;;2371;
Canon;Электронные компоненты;FM2-9912-000;Плата высоковольтного питания;220В;;7576;
Canon;Электронные компоненты;FM2-9914-010;Плата датчика бумаги;;;570;
Canon;Электронные компоненты;FM2-9916-010;Плата датчика бумаги;;;1125;
Canon;Электронные компоненты;FM2-9907-000;Блок лазера;;;12543;
Canon;Узел термозакрепления;RC1-2079-000;Подшипник прижимного вала;1 шт. / в узле 2 шт.;;120;canon\RC1-2079-000.jpg
Canon;Узел термозакрепления;FM2-8892-000;Печь, в сборе;220В;Снято с производства;;
Canon;Детали корпуса;XA9-1420-000;Винт;M3X8;;1173;
HP;Детали корпуса;XB4-5401-009CN;Винт;M4X10;;;
