Canon;Подача и захват бумаги;FM1-V312-000;Кассета на 250 листов, в сборе;;;;
Canon;Подача и захват бумаги;RC5-1975-000;Держатель роликов подачи / отделения бумаги;;;;
HP;Подача и захват бумаги;RM2-5576-000CN;Ролик захвата бумаги из кассеты;лоток 2;;296;canon\RM2-5576-000CN.jpg
HP;Подача и захват бумаги;RM2-5577-000CN;Ролик подачи бумаги из кассеты;лоток 2;;296;canon\RM2-5577-000CN.jpg
HP;Подача и захват бумаги;RM2-5881-000CN;Ролик отделения бумаги из кассеты;лоток 2;;628;canon\RM2-5881-000CN.jpg
HP;Узел переноса;RM2-5906-000CN;Вал вторичного переноса заряда;;;1913;canon\RM2-5906-000CN.jpg
HP;Узел переноса;RM2-5907-000CN;Узел переноса изображения, в сборе;;;13281;canon\RM2-5907-000CN.jpg
HP;Электронные компоненты;RK2-9471-000CN;Шаговый мотор;;;;
Canon;Детали корпуса;XA9-1671-000;Винт;M3X8;;179;
Canon;Детали корпуса;XA9-1835-000;Винт;M3X6;;;
