HP;Подача и захват бумаги;RL1-1937-000CN;Площадка отделения бумаги из лотка ручной подачи;лоток 1;;1178;canon\RL1-1937-000CN.jpg
Canon;Подача и захват бумаги;RM1-8129-000;Ролик отделения бумаги из кассеты, в сборе;лоток 2;;1958;canon\RM1-8129-000.jpg
Canon;Подача и захват бумаги;RM1-8131-000;Ролик захвата бумаги из кассеты;лоток 2;;1921;canon\RM1-8131-000.jpg
HP;Внутренние компоненты;RC2-3983-030CN;Передний рычаг прижима картриджа;;;530;
HP;Внутренние компоненты;RC2-4426-000CN;Направляющая;;;607;
Canon;Внутренние компоненты;RC2-4734-000;Пружина;;;;
HP;Внутренние компоненты;RC2-4780-000CN;Чека контейнера для отработанного тонера;;;552;
HP;Внутренние компоненты;RC2-4831-000CN;Ролик;;;253;
Canon;Внутренние компоненты;RC2-5044-000;Держатель вентилятора;;;;
Canon;Внутренние компоненты;RC2-5932-000;Держатель вентилятора;;;;
HP;Внутренние компоненты;RC2-5951-000CN;Рычаг;;;329;
Canon;Внутренние компоненты;RC2-6018-000;Стопор;;;;
Canon;Внутренние компоненты;RC2-9073-000;Рычаг;;;;
Canon;Внутренние компоненты;RC3-1205-000;Натяжная пружина;;;268;
HP;Внутренние компоненты;RC3-1231-000CN;Держатель;;;291;
HP;Внутренние компоненты;RM1-4959-000CN;Узел двухсторонней подачи бумаги, в сборе;;;2582;
HP;Внутренние компоненты;RM1-4970-060CN;Узел выхода бумаги, в сборе;для моделей с двухсторонней печатью;;2101;canon\RM1-4970-060CN.jpg
Canon;Внутренние компоненты;RM1-5742-000;Левый кабель, в сборе;;;1888;
HP;Внутренние компоненты;RM1-5746-000CN;Кабель вентиляторов, в сборе;;;724;
HP;Внутренние компоненты;RM1-8138-010CN;Узел отвода отработанного тонера, в сборе;;;3235;canon\RM1-8138-010CN.jpg
Canon;Внутренние компоненты;RU6-0509-000;Шестерня;26 зубов;;;
HP;Внутренние компоненты;RU6-2237-000CN;Пружина;;;365;
Canon;Внутренние компоненты;RU6-2567-000;Пружина сжатия;;;329;
HP;Внутренние компоненты;RU6-2568-000CN;Пружина сжатия;;;806;
Canon;Внутренние компоненты;RU6-2569-000;Пружина;;;;
HP;Внутренние компоненты;RU7-2192-000CN;Натяжная пружина;;;279;
HP;Внутренние компоненты;WG8-5935-000CN;Датчик;;;932;canon\WG8-5935-000CN.jpg
Canon;Электронные компоненты;FM0-2465-000;Панель управления, в сборе;;;12476;
HP;Электронные компоненты;RK2-2415-000CN;Мотор переключения картриджей;;;3585;
HP;Электронные компоненты;RM1-5696-000CN;Датчик контейнера отработанного тонера;;;901;
Canon;Электронные компоненты;RM1-5704-000;Передние датчики, в сборе;;;;
HP;Электронные компоненты;RM1-8087-000CN;Плата высоковольтного питания;нижняя;;2337;canon\RM1-8087-000CN.jpg
HP;Электронные компоненты;RM1-8088-000CN;Плата высоковольтного питания;верхняя / для моделей с двухсторонней печатью;;2337;canon\RM1-8088-000CN.jpg
HP;Электронные компоненты;RM1-8105-000CN;Главный мотор;1 шт. / в аппарате 3 шт.;;7530;canon\RM1-8105-000CN.jpg
Canon;Узел термозакрепления;FM3-8824-000;Печь, в сборе;220В;;58383;
