Xerox;Подача и захват бумаги;604K83641;Комплект захвата/отделения бумаги в кассете, в сборе;лоток 3, 4 / ось с роликом подачи, роликом захвата и ролик отделения бумаги;;7563;
Xerox;Узел термозакрепления;109R00848;Печь, в сборе;220В / Ресурс: до 350,000 стр.;;15065;
