109R00746;https://profit-msk.ru/xerox/cartridges/109r00746.html;"Phaser 3150
(Картридж / 3,500 стр.)";530 ;-;200 ;;SuperFine - 2069 от 2069 
109R00747;https://profit-msk.ru/xerox/cartridges/109r00747.html;"Phaser 3150
(Картридж / 5,000 стр.)
Снято с производства";620 ;-;200 ;;Uniton Eco - 1081 Uniton Premium - 1261 Hi-Black - 1741 ProfiLine - 2128 от 1081 
