Xerox;Подача и захват бумаги;604K66430;Комплект захвата/подачи бумаги;ролик подачи, ролик протяжки и ролик отделения в комплекте;;1207;xerox\604K66430.jpg
CET;Подача и захват бумаги;CET7916;Комплект из 6-ти роликов захвата/подачи/отделения бумаги;;;;xerox\CET7916.jpg
Xerox;Внутренние компоненты;108R01037;Всасывающий фильтр;Ресурс: до 120,000 стр.;;2904;
Xerox;Внутренние компоненты;930W00123;Датчик;;;783;xerox\930W00123.jpg
Xerox;Внутренние компоненты;110K12100;Переключатель формата бумаги;;;1569;
Xerox;Узел переноса;064K93623;Лента узла переноса изображения;;;25359;xerox\064K93623.jpg
Xerox;Узел переноса;108R01036;Узел очистки ремня переноса изображения, в сборе;Ресурс: до 160,000 стр.;;;
Xerox;Узел переноса;108R01053;Ролик переноса, в сборе;;;20647;
Xerox;Узел переноса;675K85030;Девелопер;чёрный;;4123;xerox\675K85030.jpg
Xerox;Узел переноса;675K85040;Девелопер;голубой;;4150;xerox\675K85040.jpg
Xerox;Узел переноса;675K85050;Девелопер;пурпурный;;4150;xerox\675K85050.jpg
Xerox;Узел переноса;675K85060;Девелопер;жёлтый;;4150;xerox\675K85060.jpg
Xerox;Узел термозакрепления;115R00074;Печь, в сборе;220В;;66943;
