Samsung;Подача и захват бумаги;6107-001164;Пружина флажка датчика наличия бумаги;;;1141;xerox\6107-001164.jpg
Samsung;Подача и захват бумаги;JC66-03439A;Резиновый элемент на ролик захвата бумаги из основного лотка;;;375;xerox\JC66-03439A.jpg
Samsung;Подача и захват бумаги;JC93-00524A;Узел захвата бумаги из основного лотка, в сборе;с металлической планкой и пластиковой рамкой;;1347;xerox\JC93-00524A.jpg
Xerox;Подача и захват бумаги;120N00546;Флажок датчика подачи бумаги;;;;
Xerox;Подача и захват бумаги;120N00547;Флажок датчика формата бумаги;;;;
Xerox;Подача и захват бумаги;022N02798;Вал подачи бумаги;2 резинки на металлической оси;;895;
Xerox;Подача и захват бумаги;001N00547;Площадка отделения бумаги из основного лотка, в сборе;;;329;
Xerox;Подача и захват бумаги;130N01757;Узел захвата бумаги из основного лотка, в сборе;без металлической планки и пластиковой рамки;;2019;
Samsung;Внутренние компоненты;JC65-00053A;Пружина датчика контроля картриджа;1 шт. / в аппарате 4 шт.;;525;xerox\JC65-00053A.jpg
Xerox;Внутренние компоненты;007N01801;Шестерня узла подачи бумаги;;;191;
Samsung;Внутренние компоненты;6107-002633;Торсионная пружина;;;525;
Xerox;Внутренние компоненты;001N00548;Левая боковая пластина, в сборе;мотор и редуктор в комплекте;;5897;
Xerox;Узел переноса;022N02794;Вал переноса заряда;;;1521;
Samsung;Электронные компоненты;JC93-00530A;Главный мотор;;;1790;
Xerox;Электронные компоненты;121N01246;Электромагнитная муфта;;;1031;
Xerox;Электронные компоненты;130N01759;Плата с датчиками наличия бумаги в узле подачи;;;1028;
Xerox;Электронные компоненты;140N63727;Плата беспроводной печати;;;6319;
Xerox;Электронные компоненты;105N02303;Плата питания;;;8579;
Xerox;Электронные компоненты;062N00293;Блок лазера;;;6764;
Xerox;Электронные компоненты;090N00184;Планшетный сканер, в сборе;для моделей без узла автоматической подачи документов;;11871;
Xerox;Электронные компоненты;140N63718;Плата форматтера;для моделей без узла автоматической подачи документов;;12406;
Xerox;Электронные компоненты;140N63724;Плата панели управления;;;6260;
Xerox;Электронные компоненты;140N63732;Панель управления, в сборе;;;6576;
Samsung;Узел термозакрепления;1404-001541;Термистор;;Снято с производства;;
Samsung;Узел термозакрепления;4712-001091;Термостат;;Снято с производства;;
Samsung;Узел термозакрепления;4713-001641;Лампа нагрева тефлонового вала;230В / 750Вт / 287мм;;998;xerox\4713-001641.jpg
Samsung;Узел термозакрепления;JC61-03756A;Подшипник прижимного вала;;;307;
Samsung;Узел термозакрепления;JC66-02716B;Прижимной вал;;;1883;xerox\JC66-02716B.jpg
Samsung;Узел термозакрепления;JC66-03080A;Шестерня привода тефлонового вала;;;;
Samsung;Узел термозакрепления;JC66-03089A;Тефлоновый вал;;;1520;xerox\JC66-03089A.jpg
Samsung;Узел термозакрепления;JC91-01070A;Вал выхода бумаги из узла термозакрепления, в сборе;пружины и прижимные ролики в комплекте;;493;xerox\JC91-01070A.jpg
Samsung;Узел термозакрепления;JC93-00807A;Пластиковый вал выхода бумаги в узле термозакрепления;;;299;xerox\JC93-00807A.jpg
Xerox;Узел термозакрепления;126N00433;Печь, в сборе;220В;;9005;
Samsung;Узел термозакрепления;JC63-02616A;Крышка выхода в узле термозакрепления;;;;
Xerox;Детали корпуса;002N03188;Крышка планшетного сканера, в сборе;;;5646;
Xerox;Детали корпуса;002N03163;Левая крышка;;;1659;
Xerox;Детали корпуса;002N03168;Задняя крышка;;;2965;
Xerox;Детали корпуса;002N03173;Передняя крышка;;;3152;
Xerox;Детали корпуса;002N03176;Передняя откидная крышка;;;963;
Xerox;Детали корпуса;002N03180;Правая крышка;;;1778;
Xerox;Детали корпуса;002N03185;Верхняя крышка, в сборе;устанавливается под автоподатчиком документов, служит лотком для распечатанных страниц;;6567;
Samsung;Детали корпуса;6006-001078;Винт;;;;
