Xerox;Узел автоматической подачи оригиналов;003N01042;Площадка отделения бумаги из автоподатчика документов;(с двухсторонним сканированием), в сборе;;1256;xerox\003N01042.jpg
Xerox;Узел автоматической подачи оригиналов;022N02373;Ролик захвата бумаги в автоподатчике документов, в сборе;;;462;xerox\022N02373.jpg
Xerox;Узел автоматической подачи оригиналов;022N02682;Узел автоматической подачи документов, в сборе;;;17989;xerox\022N02682.jpg
Xerox;Узел автоматической подачи оригиналов;130N01533;Узел захвата бумаги из автоподатчика документов;(с двухсторонним сканированием), в сборе;;3972;xerox\130N01533.jpg
Xerox;Узел автоматической подачи оригиналов;002N03064;Крышка узла автоматической подачи документов, в сборе;узел захвата бумаги в комплекте;;;xerox\002N03064.jpg
Xerox;Узел автоматической подачи оригиналов;022N02190;Ролик подачи бумаги в автоподатчике документов, в сборе;;;403;xerox\022N02190.jpg
Xerox;Узел автоматической подачи оригиналов;007N01712;Редуктор узла автоматической подачи документов;(с двухсторонним сканированием), в сборе;;;xerox\007N01712.jpg
Xerox;Подача и захват бумаги;022N02672;Шестерня; (20 зубов) привода вала подачи бумаги;;267;
Xerox;Подача и захват бумаги;022N02673;Вал подачи бумаги;2 резинки на металлической оси;;1162;xerox\022N02673.jpg
Xerox;Подача и захват бумаги;050N00693;Ролик отделения бумаги из основного лотка, в сборе;;;2515;xerox\050N00693.jpg
Xerox;Подача и захват бумаги;121N01220;Электромагнитная муфта вала подачи;;;1164;
Xerox;Подача и захват бумаги;130N01671;Резиновый элемент на ролик захвата бумаги;;;788;
Xerox;Подача и захват бумаги;130N01677;Ролик захвата бумаги из кассеты на 250 листов, в сборе;;;172;xerox\130N01677.jpg
Samsung;Подача и захват бумаги;JC61-04327A;Держатель ролика отделения бумаги из кассеты;;;282;xerox\JC61-04327A.jpg
Samsung;Подача и захват бумаги;JC63-02917A;Основание площадки отделения бумаги из кассеты;;;248;xerox\JC63-02917A.jpg
Samsung;Подача и захват бумаги;JC63-02933A;Скоба накладки тормозной площадки из кассеты;лоток 2;;261;xerox\JC63-02933A.jpg
Samsung;Подача и захват бумаги;JC63-02984A;Накладка площадки отделения бумаги из кассеты;лоток 2;;261;
Samsung;Подача и захват бумаги;JC72-00382B;Подшипник вала подачи бумаги;;;266;xerox\JC72-00382B.jpg
Samsung;Подача и захват бумаги;JC73-00328A;Резиновый элемент на ролик отделения бумаги в лотке ручной подачи*;(лоток 1)* для Samsung ML-3310 / 3312 / 3710 / 3712 / SCX-4833 / 4835 / 5637 / 5639 / 5737 / 5739 / Xerox Phaser 3320 / 3330 / WorkCentre 3315 / 3325 / 3335 / 3345 в том числе и в кассете (лоток 2);;431;xerox\JC73-00328A.jpg
Samsung;Подача и захват бумаги;JC90-01279B;Основание площадки отделения бумаги из кассеты, в сборе;без ролика отделения;;223;xerox\JC90-01279B.jpg
Xerox;Подача и захват бумаги;022N02677;Ролик отделения в лотке ручной подачи, в сборе;;;2046;
Xerox;Подача и захват бумаги;130N01670;Пластиковое основание ролика захвата бумаги;;;306;
Xerox;Внутренние компоненты;007N01711;Главный редуктор, в сборе;мотор в комплекте;;;xerox\007N01711.jpg
Xerox;Внутренние компоненты;121N01219;Электромагнитная муфта;;;2573;
Samsung;Внутренние компоненты;JC61-00424A;Подшипник;;;521;
Samsung;Внутренние компоненты;JC61-02220A;Втулка колебательного узла;;;1227;
Samsung;Внутренние компоненты;JC61-02233A;Держатель вала регистрации;;;260;
Samsung;Внутренние компоненты;JC66-01651A;Шестерня привода двухсторонней печати;23/23 зуба;;260;
Samsung;Внутренние компоненты;JC96-04732A;Колебательный узел двухсторонней печати, в сборе;;;1346;xerox\JC96-04732A.jpg
Xerox;Внутренние компоненты;022N02678;Вал выхода бумаги;4 резинки на пластиковой оси;;;
Xerox;Внутренние компоненты;007N01707;Шестерня выхода;96 зубов;;;
Xerox;Внутренние компоненты;007N01709;Шестерня привода узла подачи бумаги;19 зубов;;;
Xerox;Узел переноса;022N02674;Вал переноса заряда;;;1848;xerox\022N02674.jpg
Xerox;Электронные компоненты;105N02248;Плата высоковольтного питания;;;7202;
Xerox;Электронные компоненты;105N02249;Плата импульсного питания;220В;;13660;
Xerox;Электронные компоненты;117N01769;Кабель питания;220В;;1882;
Xerox;Электронные компоненты;130N01678;Блок лазера;;;12273;
Samsung;Электронные компоненты;JC31-00144A;Главный мотор;;;3207;xerox\JC31-00144A.jpg
Xerox;Электронные компоненты;130N01679;Сканирующая линейка;;;7170;xerox\130N01679.jpg
Xerox;Узел термозакрепления;022N02357;Прижимной вал;большой;;;
Xerox;Узел термозакрепления;022N02358;Прижимной вал;малый;;;
Xerox;Узел термозакрепления;126N00411;Печь, в сборе;220В;;12534;xerox\126N00411.jpg
Xerox;Узел термозакрепления;130N01668;Термистор;;;2852;
Samsung;Узел термозакрепления;4712-001091;Термостат;;Снято с производства;;
Samsung;Узел термозакрепления;4713-001565;Лампа нагрева тефлонового вала;230В / 850Вт;;1203;xerox\4713-001565.jpg
Samsung;Узел термозакрепления;6107-002817;Пружина пальца отделения;;;1234;
Samsung;Узел термозакрепления;6601-001725;Шариковый подшипник тефлонового вала;;;1075;xerox\6601-001725.jpg
Samsung;Узел термозакрепления;JC61-01960A;Подшипник прижимного вала;большого;;;
Samsung;Узел термозакрепления;JC61-02154A;Палец отделения бумаги от тефлонового вала;1 шт. / в аппарате 4 шт.;Снято с производства;525;
Samsung;Узел термозакрепления;JC61-04093A;Втулка подшипника тефлонового вала;;;232;xerox\JC61-04093A.jpg
Samsung;Узел термозакрепления;JC61-04095A;Подшипник прижимного вала;малого;;525;
Samsung;Узел термозакрепления;JC66-02775A;Шестерня привода тефлонового вала;;Снято с производства;;
Samsung;Узел термозакрепления;JC66-02846A;Тефлоновый вал;;;2437;xerox\JC66-02846A.jpg
Xerox;Детали корпуса;003N01018;Петля модуля сканера;(правая*)* для Xerox Phaser 3300MFP одинаковые;;1121;xerox\003N01018.jpg
Xerox;Детали корпуса;003N01031;Петля модуля сканера;левая;;1207;xerox\003N01031.jpg
Xerox;Детали корпуса;095N00415;Задняя крышка;;;;
