106R01077;https://profit-msk.ru/xerox/cartridges/106r01077.html;"Phaser 7400
(Тонер-картридж / 18,000 стр.)";-;-;300 ;;SuperFine - 5348 от 5348 
106R01078;https://profit-msk.ru/xerox/cartridges/106r01078.html;"Phaser 7400
(Тонер-картридж / 18,000 стр.)";-;-;300 ;;SuperFine - 5348 от 5348 
106R01079;https://profit-msk.ru/xerox/cartridges/106r01079.html;"Phaser 7400
(Тонер-картридж / 18,000 стр.)";-;-;300 ;;-
106R01080;https://profit-msk.ru/xerox/cartridges/106r01080.html;"Phaser 7400
(Тонер-картридж / 15,000 стр.)";6220 ;-;400 ;;-
106R01150;https://profit-msk.ru/xerox/cartridges/106r01150.html;"Phaser 7400
(Тонер-картридж / 9,000 стр.)";-;-;-;;-
106R01151;https://profit-msk.ru/xerox/cartridges/106r01151.html;"Phaser 7400
(Тонер-картридж / 9,000 стр.)";-;-;-;27850 ;-
106R01152;https://profit-msk.ru/xerox/cartridges/106r01152.html;"Phaser 7400
(Тонер-картридж / 9,000 стр.)";-;-;-;;-
108R00647;https://profit-msk.ru/xerox/cartridges/108r00647.html;"Phaser 7400
(Драм-картридж / 30,000 стр.)";-;-;-;26046 ;-
108R00648;https://profit-msk.ru/xerox/cartridges/108r00648.html;"Phaser 7400
(Драм-картридж / 30,000 стр.)";-;-;-;;-
108R00649;https://profit-msk.ru/xerox/cartridges/108r00649.html;"Phaser 7400
(Драм-картридж / 30,000 стр.)";-;-;-;;-
108R00650;https://profit-msk.ru/xerox/cartridges/108r00650.html;"Phaser 7400
(Драм-картридж / 30,000 стр.)";-;-;-;;-
108R00697;https://profit-msk.ru/xerox/cartridges-color/108r00697.html;"Phaser 7400
(Imaging Drum Rainbow Pack (1 each CMY) / 3 * 30,000K)";-;-;-;;-
106R01081;https://profit-msk.ru/xerox/cartridges-color/106r01081.html;"Phaser 7400
(Waste Toner Container / 30,000K)";-;-;-;;-
