Xerox;Узел автоматической подачи оригиналов;130N01520;Узел захвата бумаги из автоподатчика документов, в сборе;;;;
Xerox;Подача и захват бумаги;007N01193;Шестерня привода роликов захвата бумаги из кассеты;лоток 2;;291;
Xerox;Подача и захват бумаги;019N00612;Накладка площадки отделения бумаги из обходного лотка;;;;
Xerox;Подача и захват бумаги;022N01600;Резиновый элемент  на ролик захвата бумаги из кассеты;лоток 2 широкий;;;
Xerox;Подача и захват бумаги;022N02056;Узел подачи бумаги из кассеты, в сборе;лоток 2;;;
Xerox;Подача и захват бумаги;120N00392;Флажок датчика наличия бумаги в лотке ручной подачи;лоток 1;;;
Xerox;Подача и захват бумаги;130N01337;Резиновый элемент  на ролик захвата бумаги из кассеты;лоток 2 узкий;;;
Xerox;Подача и захват бумаги;130N01338;Резиновый элемент на ролик захвата бумаги из лотка ручной подачи;лоток 1;Снято с производства;;
Xerox;Внутренние компоненты;007N01630;Шестерня;17 зубов;;260;
Xerox;Внутренние компоненты;023N00954;Ремень привода сканера;;;;
Xerox;Внутренние компоненты;117N01605;Шлейф сканера;;;;
Xerox;Внутренние компоненты;127N01375;Вентилятор;;;;
Xerox;Внутренние компоненты;002N02289;Главный редуктор, в сборе;мотор в комплекте;;;
Smasung;Внутренние компоненты;JC61-00726A;Основание главного редуктора;;Снято с производства;;
Xerox;Внутренние компоненты;152N11554;Кабель мотора;;;;
Xerox;Внутренние компоненты;152N11555;Кабель мотора;;;;
Smasung;Внутренние компоненты;JC66-40211B;Шестерня редуктора;;;;
Smasung;Внутренние компоненты;6044-000159;Стопорное кольцо;;;;
Xerox;Узел переноса;022N01475;Вал переноса заряда;;;;
Xerox;Электронные компоненты;002N02586;Сканирующая линейка, в сборе;;;10107;
Xerox;Электронные компоненты;002N02273;Планшетный сканер, в сборе;;;;
Xerox;Электронные компоненты;002N02290;Двигатель планшетного сканера с редуктором, в сборе;;;;
Xerox;Электронные компоненты;122N00234;Блок лазера;;;;
Xerox;Электронные компоненты;127N07298;Главный мотор;;;;
Xerox;Электронные компоненты;127N07299;Мотор;;;;
Xerox;Узел термозакрепления;130N01491;Термостат;;;400;
Xerox;Детали корпуса;003N00967;Петля модуля сканера;правая;;8321;xerox\003N00967.jpg
