Xerox;Подача и захват бумаги;006N01253;Вал в узле подачи бумаги;;;323;
Xerox;Подача и захват бумаги;008N01738;Держатель в узле захвата бумаги;;;397;
Xerox;Подача и захват бумаги;019N00742;Накладка площадки отделения бумаги;;;308;xerox\019N00742.jpg
Xerox;Подача и захват бумаги;022N01609;Муфта верхнего вала подачи бумаги, в сборе;;;1241;
Xerox;Подача и захват бумаги;022N02016;Резиновый элемент на ролик захвата бумаги из кассеты;лоток 2;Снято с производства;;xerox\022N02016.jpg
Xerox;Подача и захват бумаги;022N02080;Вал подачи бумаги;4 резинки на металлической оси;;718;
Xerox;Подача и захват бумаги;022N02127;Флажок датчика прохождения бумаги в узле подачи;;;;
Xerox;Подача и захват бумаги;022N02355;Вал подачи бумаги;2 резинки на металлической оси;;516;
Xerox;Подача и захват бумаги;120N00425;Флажок датчика наличия бумаги в лотке подачи;;Снято с производства;;
Xerox;Подача и захват бумаги;121N01162;Соленоид;;;462;xerox\121N01162.jpg
Xerox;Подача и захват бумаги;130N01377;Муфта ролика захвата бумаги, в сборе;;;;
Samsung;Подача и захват бумаги;6107-001164;Пружина флажка датчика наличия бумаги;;;1141;xerox\6107-001164.jpg
Samsung;Подача и захват бумаги;6107-001165;Пружина флажка датчика наличия бумаги;;;521;xerox\6107-001165.jpg
Samsung;Подача и захват бумаги;6107-001166;Пружина подъёмного механизма кассеты;1 шт. / в аппарате 2 шт.;;282;
Xerox;Подача и захват бумаги;709N00007;Флажок датчика; (обходной) прохождения бумаги в узле подачи;;485;
Samsung;Подача и захват бумаги;JC61-00587A;Подшипник оси ролика захвата бумаги;правый;;282;
Samsung;Подача и захват бумаги;JC61-00591A;Ролик захвата бумаги из лотка подачи;основание, пластиковая часть, без резинового элемента;;248;xerox\JC61-00591A.jpg
Samsung;Подача и захват бумаги;JC66-00393A;Шестерня муфты верхнего вала подачи бумаги;;;190;
Samsung;Подача и захват бумаги;JC66-00396A;Шестерня;(23 зуба) узла подачи бумаги* для Samsung ML-2850 / 2851 / 2855 / 3050 / 3051 / SCX-4824 / 4825 / 4826 / 4828 / Xerox Phaser 3250 / WorkCentre 3210 / 3220 в дополнительном лотке;;307;
Samsung;Подача и захват бумаги;JC66-00527A;Вал регистрации;;;349;
Samsung;Подача и захват бумаги;JC70-00314A;Металлическая рамка площадки отделения бумаги из кассеты;лоток 2;;92;xerox\JC70-00314A.jpg
Samsung;Подача и захват бумаги;JC72-00382B;Подшипник вала подачи бумаги;;;266;xerox\JC72-00382B.jpg
Samsung;Подача и захват бумаги;JC72-00979A;Наружная шестерня муфты узла захвата бумаги;;;323;
Samsung;Подача и захват бумаги;JC81-01693A;Ось ролика захвата бумаги из кассеты, в сборе;лоток 2 / ролик захвата в комплекте;;400;xerox\JC81-01693A.jpg
Samsung;Подача и захват бумаги;JC97-01914A;Кассета на 250 листов, в сборе;лоток 2;Снято с производства;3826;xerox\JC97-01914A.jpg
Xerox;Внутренние компоненты;007N01178;Шестерня ограничителей формата бумаги;;;;
Xerox;Внутренние компоненты;038N00409;Металлическая напрвляющая подачи бумаги;;;541;
Samsung;Внутренние компоненты;3103-001085;Вентилятор;;;921;
Samsung;Внутренние компоненты;6107-001163;Пружина пластиковых прижимов в узле выхода бумаги;;;527;xerox\6107-001163.jpg
Samsung;Внутренние компоненты;JB39-40532A;Кабель;;;259;xerox\JB39-40532A.jpg
Samsung;Внутренние компоненты;JC66-00378A;Пластиковый вал в узле выхода бумаги;без резинок;;232;xerox\JC66-00378A.jpg
Samsung;Внутренние компоненты;JC66-00388A;Шестерня редуктора;53/26 зубов;Снято с производства;;xerox\JC66-00388A.jpg
Samsung;Внутренние компоненты;JC66-00389A;Шестерня редуктора - в узле 2 шт.;57/18 зубов;;260;
Samsung;Внутренние компоненты;JC66-00390A;Шестерня редуктора;103/41 зуб;Снято с производства;279;
Samsung;Внутренние компоненты;JC66-00391A;Шестерня привода картриджа;113/33 зуба;Снято с производства;;xerox\JC66-00391A.jpg
Samsung;Внутренние компоненты;JC66-00721A;Шестерня узла сканирования;;;312;
Samsung;Внутренние компоненты;JC73-00017A;Резиновый ролик в узле выхода бумаги;;Снято с производства;316;xerox\JC73-00017A.jpg
Samsung;Внутренние компоненты;JC96-03138A;Главный редуктор, в сборе;мотор в комплекте;Снято с производства;2799;
Xerox;Внутренние компоненты;032N00390;Направляющая картриджа;правая;Снято с производства;;xerox\032N00390.jpg
Xerox;Узел переноса;016N00254;Подшипник вала переноса заряда;левый;Снято с производства;;
Xerox;Узел переноса;022N02126;Вал переноса заряда;;;;
Samsung;Узел переноса;JC66-00395A;Шестерня вала переноса заряда;;;260;xerox\JC66-00395A.jpg
Samsung;Электронные компоненты;0609-001214;Линейка сканирования;;Снято с производства;6517;
Samsung;Электронные компоненты;JC31-00035A;Двигатель планшетного сканера;;;2012;
Samsung;Электронные компоненты;JC39-00358A;Шлейф сканера;12 жил, 64 см;;371;
Samsung;Электронные компоненты;JC59-00018C;Блок лазера;;;;
Samsung;Электронные компоненты;JC92-01586A;Плата панели управления;экран в комплекте;;2572;
Xerox;Электронные компоненты;105N02110;Плата питания;220В;;6513;
Xerox;Узел термозакрепления;122N00229;Лампа нагрева тефлонового вала;220В;Снято с производства;;
Xerox;Узел термозакрепления;130N01380;Термистор;;;;
Samsung;Узел термозакрепления;JC47-00005A;Термостат;;;510;xerox\JC47-00005A.jpg
Samsung;Узел термозакрепления;JC61-00064A;Пружина пальца отделения;1 шт. / в узле 4 шт.;;282;
Samsung;Узел термозакрепления;JC61-00581A;Держатель флажка датчика выхода бумаги из узла термозакрепления;;Снято с производства;521;xerox\JC61-00581A.jpg
Samsung;Узел термозакрепления;JC61-00584A;Палец отделения бумаги от тефлонового вала;1 шт. / в узле 4 шт.;Снято с производства;521;
Samsung;Узел термозакрепления;JC61-00605A;Защёлка пальца отделения бумаги от тефлонового вала;1 шт. / в узле 4 шт.;;260;
CN;Узел термозакрепления;JC61-00947A;Подшипник тефлонового вала;правый;;383;
CN;Узел термозакрепления;JC61-00948A;Подшипник тефлонового вала;левый;;255;
Samsung;Узел термозакрепления;JC66-00037C;Шестерня привода тефлонового вала;;;260;
Samsung;Узел термозакрепления;JC66-00380A;Пластиковый вал выхода бумаги в узле термозакрепления;с шестерней / без резинок;;463;xerox\JC66-00380A.jpg
Samsung;Узел термозакрепления;JC66-00397A;Промежуточная шестерня; (25/15 зубов) узла термозакрепления;Снято с производства;274;
Samsung;Узел термозакрепления;JC66-00731A;Прижимной вал;;;2159;xerox\JC66-00731A.jpg
Samsung;Узел термозакрепления;JC71-00012B;Тефлоновый вал;;Снято с производства;;xerox\JC71-00012B.jpg
Samsung;Узел термозакрепления;JC72-00987A;Флажок датчика выхода бумаги из узла термозакрепления;;Снято с производства;261;xerox\JC72-00987A.jpg
Samsung;Узел термозакрепления;JC96-03135B;Печь, в сборе;220В;Снято с производства;8927;
Xerox;Детали корпуса;057N00156;Стекло планшетного сканера;;;1364;
Samsung;Детали корпуса;JC61-00929A;Петля модуля сканера;1 шт. / в аппарате 2 шт.;;264;xerox\JC61-00929A.jpg
Samsung;Детали корпуса;JC97-01960A;Крышка доступа к картриджу, в сборе;;Снято с производства;1082;xerox\JC97-01960A.jpg
Samsung;Детали корпуса;JC63-00209A;Белая губка крышки планшетного сканера;;;853;
