Xerox;Подача и захват бумаги;097S03744;Дополнительный лоток подачи бумаги;550 листов;;34317;
Xerox;Электронные компоненты;097S03635;Модуль памяти 512Mb;;;22537;
Xerox;Электронные компоненты;097S03743;Модуль памяти 256Mb;;;5117;
Xerox;Электронные компоненты;848K01182;Панель управления, в сборе;;;18313;
