Xerox;Узел автоматической подачи оригиналов;050K63721;Лоток подачи бумаги автоподатчика документов;;;10815;
Xerox;Узел автоматической подачи оригиналов;604K52223;Узел захвата бумаги из автоподатчика документов, в сборе;площадка отделения, пружина площадки отделения, ролик подачи, ролик захвата и держатель - в комплекте;;5451;
Xerox;Узел автоматической подачи оригиналов;675K99691;Узел автоматической подачи документов, в сборе;;;14551;
Xerox;Подача и захват бумаги;050K64160;Кассета на 250 листов, в сборе;;;29357;xerox\050K64160.jpg
Xerox;Подача и захват бумаги;059K60141;Ролик подачи бумаги из кассеты;;;971;xerox\059K60141.jpg
Xerox;Подача и захват бумаги;007K94706;Привод узла подачи бумаги, в сборе;;;;xerox\007K94706.jpg
Xerox;Подача и захват бумаги;120E27851;Флажок датчика подачи бумаги;;;1575;xerox\120E27851.jpg
Xerox;Внутренние компоненты;007K17390;Главный редуктор, в сборе;мотор в комплекте;;8297;xerox\007K17390.jpg
Xerox;Внутренние компоненты;807E15100;Шестерня привода узла подачи бумаги;;;962;
Xerox;Узел переноса;848K52580;Ремень для переноса изображения, в сборе;;;23716;xerox\848K52580.jpg
Xerox;Узел переноса;676K05360;Модуль ксерографии, в сборе;;;23831;xerox\676K05360.jpg
Xerox;Электронные компоненты;604K64550;Блок лазера, в сборе;;;;
Xerox;Узел термозакрепления;604K64592;Печь, в сборе;220В / Ресурс: до 50,000 стр.;;11995;xerox\604K64592.jpg
