106R01511;https://profit-msk.ru/xerox/cartridges/106r01511.html;"Phaser 6700
(Тонер-картридж / 5,000 стр.)";-;-;-;9283 ;-
106R01512;https://profit-msk.ru/xerox/cartridges/106r01512.html;"Phaser 6700
(Тонер-картридж / 5,000 стр.)";-;-;-;9283 ;-
106R01513;https://profit-msk.ru/xerox/cartridges/106r01513.html;"Phaser 6700
(Тонер-картридж / 5,000 стр.)";-;-;-;9283 ;-
106R01514;https://profit-msk.ru/xerox/cartridges/106r01514.html;"Phaser 6700
(Тонер-картридж / 7,100 стр.)";-;-;-;8926 ;-
106R01523;https://profit-msk.ru/xerox/cartridges/106r01523.html;"Phaser 6700
(Тонер-картридж / 12,000 стр.)";-;-;-;17362 ;Hi-Black - 3485 от 3485 
106R01524;https://profit-msk.ru/xerox/cartridges/106r01524.html;"Phaser 6700
(Тонер-картридж / 12,000 стр.)";-;-;-;17362 ;Hi-Black - 3485 от 3485 
106R01525;https://profit-msk.ru/xerox/cartridges/106r01525.html;"Phaser 6700
(Тонер-картридж / 12,000 стр.)";-;-;-;17362 ;Hi-Black - 3485 от 3485 
106R01526;https://profit-msk.ru/xerox/cartridges/106r01526.html;"Phaser 6700
(Тонер-картридж / 18,000 стр.)";-;-;-;15783 ;-
108R00971;https://profit-msk.ru/xerox/cartridges/108r00971.html;"Phaser 6700
(Драм-картридж / 50,000 стр.)";-;-;-;12041 ;-
108R00972;https://profit-msk.ru/xerox/cartridges/108r00972.html;"Phaser 6700
(Драм-картридж / 50,000 стр.)";-;-;-;12041 ;-
108R00973;https://profit-msk.ru/xerox/cartridges/108r00973.html;"Phaser 6700
(Драм-картридж / 50,000 стр.)";-;-;-;12041 ;-
108R00974;https://profit-msk.ru/xerox/cartridges/108r00974.html;"Phaser 6700
(Драм-картридж / 50,000 стр.)";-;-;-;12041 ;-
108R00975;https://profit-msk.ru/xerox/waste-container/108r00975.html;"Phaser 6700
(Контейнер для отработанного тонера / 25,000 стр.)";-;-;-;4320 ;-
