108R00794;https://profit-msk.ru/xerox/cartridges/108r00794.html;"Xerox Phaser 3635MFP
(Картридж / 5,000 стр.)";620 ;-;200 ;12432 ;-
108R00796;https://profit-msk.ru/xerox/cartridges/108r00796.html;"Xerox Phaser 3635MFP
(Картридж / 10,000 стр.)";940 ;-;100 ;;NV Print - 1465 Uniton Premium - 1486 OEM - 1712 NetProduct - 1741 SuperFine - 1857 Hi-Black - 2001 ProfiLine - 2370 от 1465 
