106R01048;https://profit-msk.ru/xerox/cartridges/106r01048.html;"WorkCentre M20 / CopyCentre C20
(Тонер-картридж / 8,000 стр.)";770 ;-;100 ;12119 ;NV Print - 2587 OEM - 2593 SuperFine - 2739 ProfiLine - 2987 ПрофИТ - 3694 от 2587 
113R00671;https://profit-msk.ru/xerox/cartridges/113r00671.html;"WorkCentre M20 / 4118 / CopyCentre C20 / FaxCentre 2218
(Драм-картридж / 20,000 стр.)";-;1090 ;-;9562 ;NV Print - 2664 ProfiLine - 2917 Hi-Black - 3034 SuperFine - 3501 от 2664 
