Xerox;Внутренние компоненты;007E16341;Шестерня привода тонер-картриджа;26 зубов;;5663;
Xerox;Внутренние компоненты;007E16330;Шестерня привода тонер-картриджа;44 зуба;;1150;
Xerox;Электронные компоненты;160K36680;Плата низковольтного питания;;;;
Xerox;Узел термозакрепления;022K40050;Тефлоновый вал;;Снято с производства;;
