106R01245;https://profit-msk.ru/xerox/cartridges/106r01245.html;"Phaser 3428
(Картридж / 4,000 стр.)
Снято с производства";560 ;-;200 ;;-
106R01246;https://profit-msk.ru/xerox/cartridges/106r01246.html;"Phaser 3428
(Картридж / 8,000 стр.)
Снято с производства";810 ;-;200 ;;Uniton Eco - 1161 NV Print - 1376 Hi-Black - 2078 SuperFine - 2178 ProfiLine - 3191 от 1161 
