DR-421CL;https://profit-msk.ru/brother/cartridges/dr-421cl.html;"Brother HL-L8260 / L8360 / L9310 / DCP-L8410 / MFC-L8690 / L8900 / L9570
(Драм-картридж / 50,000 стр.)";-;-;-;;-
TN-910BK;https://profit-msk.ru/brother/cartridges/tn-910bk.html;"HL-L9310 / MFC-L9570
(Тонер-картридж / 9,000 стр.)";-;-;-;9051 ;-
TN-910C;https://profit-msk.ru/brother/cartridges/tn-910c.html;"HL-L9310 / MFC-L9570
(Тонер-картридж / 9,000 стр.)";-;-;-;22938 ;-
TN-910M;https://profit-msk.ru/brother/cartridges/tn-910m.html;"HL-L9310 / MFC-L9570
(Тонер-картридж / 9,000 стр.)";-;-;-;22938 ;-
TN-910Y;https://profit-msk.ru/brother/cartridges/tn-910y.html;"HL-L9310 / MFC-L9570
(Тонер-картридж / 9,000 стр.)";-;-;-;22938 ;-
