BU-320CL;https://profit-msk.ru/brother/cartridges/bu-320cl.html;"HL-L8250 / L8350 / L9200 / DCP-L8400 / L8450 / MFC-L8650 / L8850 / L9550
(Ремень для переноса изображения / 50,000 стр.)";-;-;-;;-
DR-321CL;https://profit-msk.ru/brother/cartridges/dr-321cl.html;"Brother HL-L8250 / L8350 / L9200 / DCP-L8400 / L8450 / MFC-L8650 / L8850 / L9550
(Драм-картридж / 25,000 стр.)";-;-;-;17113 ;-
TN-321BK;https://profit-msk.ru/brother/cartridges/tn-321bk.html;"HL-L8250 / L8350 / DCP-L8400 / L8450 / MFC-L8650 / L8850
(Тонер-картридж / 2,500 стр.)";930 ;-;-;6412 ;ProfiLine - 1267 от 1267 
TN-321C;https://profit-msk.ru/brother/cartridges/tn-321c.html;"HL-L8250 / L8350 / DCP-L8400 / L8450 / MFC-L8650 / L8850
(Тонер-картридж / 1,500 стр.)";770 ;-;-;8453 ;ProfiLine - 1404 от 1404 
TN-321M;https://profit-msk.ru/brother/cartridges/tn-321m.html;"HL-L8250 / L8350 / DCP-L8400 / L8450 / MFC-L8650 / L8850
(Тонер-картридж / 1,500 стр.)";770 ;-;-;8453 ;ProfiLine - 1404 от 1404 
TN-321Y;https://profit-msk.ru/brother/cartridges/tn-321y.html;"HL-L8250 / L8350 / DCP-L8400 / L8450 / MFC-L8650 / L8850
(Тонер-картридж / 1,500 стр.)";770 ;-;-;8453 ;ProfiLine - 1404 от 1404 
TN-326BK;https://profit-msk.ru/brother/cartridges/brother-tn-326bk.html;"HL-L8250 / L8350 / DCP-L8400 / L8450 / MFC-L8650 / L8850
(Тонер-картридж / 4,000 стр.)";-;-;-;5971 ;Uniton Premium - 1081 ProfiLine - 1458 от 1081 
TN-326C;https://profit-msk.ru/brother/cartridges/tn-326c.html;"HL-L8250 / L8350 / DCP-L8400 / L8450 / MFC-L8650 / L8850
(Тонер-картридж / 3,500 стр.)";1120 ;-;-;;Uniton Premium - 1261 Hi-Black - 1967 от 1261 
TN-326M;https://profit-msk.ru/brother/cartridges/tn-326m.html;"HL-L8250 / L8350 / DCP-L8400 / L8450 / MFC-L8650 / L8850
(Тонер-картридж / 3,500 стр.)";1120 ;-;-;;Uniton Premium - 1261 ProfiLine - 1692 Hi-Black - 1967 от 1261 
TN-326Y;https://profit-msk.ru/brother/cartridges/tn-326y.html;"HL-L8250 / L8350 / DCP-L8400 / L8450 / MFC-L8650 / L8850
(Тонер-картридж / 3,500 стр.)";1120 ;-;-;12249 ;Uniton Premium - 1261 ProfiLine - 1692 от 1261 
WT-320CL;https://profit-msk.ru/brother/cartridges/wt-320cl.html;"HL-L8250 / L8350 / L9200 / DCP-L8400 / L8450 / MFC-L8650 / L8850 / L9550
(Контейнер для отработанного тонера / 50,000 стр.)";-;-;-;;-
