BU-220CL;https://profit-msk.ru/brother/cartridges/bu-220cl.html;"HL-3140 / 3150 / 3170 / DCP-9020 / MFC-9140 / 9330 / 9340
(Transfer Belt / 50,000K)";-;-;-;10054 ;-
DR-241CL;https://profit-msk.ru/brother/cartridges/dr-241cl.html;"Brother HL-3140 / 3150 / 3170 / DCP-9020 / MFC-9140 / 9330 / 9340
(Imaging Drum / 15,000K)";-;-;-;;-
TN-241BK;https://profit-msk.ru/brother/cartridges/tn-241bk.html;"HL-3140 / 3150 / 3170 / DCP-9020 / MFC-9140 / 9330 / 9340
(Тонер-картридж / 2,500 стр.)";930 ;-;-;7175 ;Uniton Premium - 765 NetProduct - 1011 Hi-Black - 1123 ProfiLine - 2533 от 765 
TN-241C;https://profit-msk.ru/brother/cartridges/tn-241c.html;"HL-3140 / 3150 / 3170 / DCP-9020 / MFC-9140 / 9330 / 9340
(Тонер-картридж / 1,400 стр.)";-;-;-;7144 ;Uniton Premium - 901 ProfiLine - 2623 от 901 
TN-241M;https://profit-msk.ru/brother/cartridges/tn-241m.html;"HL-3140 / 3150 / 3170 / DCP-9020 / MFC-9140 / 9330 / 9340
(Тонер-картридж / 1,400 стр.)";-;-;-;7144 ;Uniton Premium - 901 ProfiLine - 2623 от 901 
TN-241Y;https://profit-msk.ru/brother/cartridges/tn-241y.html;"HL-3140 / 3150 / 3170 / DCP-9020 / MFC-9140 / 9330 / 9340
(Тонер-картридж / 1,400 стр.)";-;-;-;7144 ;Uniton Premium - 901 ProfiLine - 2623 от 901 
TN-245C;https://profit-msk.ru/brother/cartridges/tn-245c.html;"HL-3140 / 3150 / 3170 / DCP-9020 / MFC-9140 / 9330 / 9340
(Тонер-картридж / 2,200 стр.)";-;-;-;10406 ;NetProduct - 1102 Hi-Black - 1348 ProfiLine - 2533 от 1102 
TN-245M;https://profit-msk.ru/brother/cartridges/tn-245m.html;"HL-3140 / 3150 / 3170 / DCP-9020 / MFC-9140 / 9330 / 9340
(Тонер-картридж / 2,200 стр.)";-;-;-;10406 ;NetProduct - 1102 Hi-Black - 1348 ProfiLine - 2533 от 1102 
TN-245Y;https://profit-msk.ru/brother/cartridges/tn-245y.html;"HL-3140 / 3150 / 3170 / DCP-9020 / MFC-9140 / 9330 / 9340
(Тонер-картридж / 2,200 стр.)";-;-;-;10406 ;NetProduct - 1102 Hi-Black - 1348 ProfiLine - 2533 от 1102 
WT-220CL;https://profit-msk.ru/brother/cartridges/wt-220cl.html;"HL-3140 / 3150 / 3170 / DCP-9020 / MFC-9140 / 9330 / 9340
(Waste Toner Container / 50,000K)";-;-;-;;-
