Brother;Подача и захват бумаги;LF4812001;Ролик подачи бумаги в держателе;;;;
Brother;Подача и захват бумаги;LF4815001;Ролик подачи бумаги;;;;
Brother;Подача и захват бумаги;LP0556001;Накладка (площадка) в кассете на 100 листов, в сборе;;;;
Brother;Внутренние компоненты;LF7963001;Главный привод, в сборе;;;;
Brother;Внутренние компоненты;LF4769001;Энкодерная линейка;;;;
Brother;Внутренние компоненты;LP0555001;Направляющая / держатель в узле подачи бумаги, в сборе;;;;
Brother;Внутренние компоненты;LF7525001;Пластина в узле подачи бумаги;;;;
Brother;Внутренние компоненты;LP0021001;Механизм прижима бумаги;;;;
Brother;Внутренние компоненты;LF4789001;Флажок датчика регистрации бумаги;;;;
Brother;Внутренние компоненты;LF4790001;Пружина флажка датчика регистрации бумаги;;;;
Brother;Внутренние компоненты;LF4800001;Энкодерный диск;;;;
Brother;Внутренние компоненты;LF4809001;Датчик;;;;
Brother;Внутренние компоненты;LF4818001;Крышка;;;;
Brother;Внутренние компоненты;LF4768001;Ремень привода каретки картриджей;;;;
Brother;Внутренние компоненты;LG5780001;Провода узла очистки картриджей;;;;
Brother;Внутренние компоненты;LP0057001;Держатель плоского кабеля;;;;
Brother;Внутренние компоненты;087310815;Винт;M3X8;;;
Brother;Внутренние компоненты;LF4760001;Пружина рычага узла очистки картриджей;длинная;;;
Brother;Внутренние компоненты;LF4759001;Рычаг узла очистки картриджей;;;;
Brother;Внутренние компоненты;LF4762001;Шестерня;;;;
Brother;Внутренние компоненты;LF4763001;Пружина шестерни;короткая;;;
Brother;Внутренние компоненты;LF7590001;Прокладка печатающей головки, в сборе;;;;
Brother;Внутренние компоненты;LK1579001;Верхняя крышка печатающей головки;;;;
Brother;Внутренние компоненты;LK1581001;Резиновая прокладка печатающей головки;;;;
Brother;Внутренние компоненты;LK1580001;Нижняя крышка печатающей головки;;;;
Brother;Внутренние компоненты;LF7443001;Контейнер для отработанных чернил, в сборе;;;;brother\LF7443001.jpg
Brother;Внутренние компоненты;LG6024001;Динамик;;;;
Brother;Узел переноса;LF7036001;Узел очистки картриджей, в сборе;;;;
Brother;Узел переноса;LP0472001;Кассета для картриджей, в сборе;;;;
Brother;Узел переноса;LK1866001;Печатающая головка, в сборе;;;4654;
Brother;Электронные компоненты;LF7732001;Блок сканера;;;;
Brother;Электронные компоненты;LF4764001;Мотор привода картриджей;;;;
Brother;Электронные компоненты;LP0060001;Мотор узла подачи бумаги;;;;
Brother;Электронные компоненты;LF7954001;Плата управления картриджами;;;;
Brother;Электронные компоненты;LF5128001;Панель управления, в сборе;;;;
Brother;Электронные компоненты;LG6226051;Плата панели управления;;;;
Brother;Детали корпуса;LP0207001;Крышка планшетного сканера;;;;
Brother;Детали корпуса;000300305;Винт;M3X3;;;
Brother;Детали корпуса;087320616;Винт;M3X6;;;
Brother;Детали корпуса;LF4806001;Крышка;;;;
Brother;Детали корпуса;LF4855001;Кассета на 100 листов, в сборе;;;;
Brother;Детали корпуса;LF5063001;Крышка кассеты на 100 листов;;;;
Brother;Детали корпуса;LF4865001;Нижняя крышка, в сборе;основание;;;
Brother;Детали корпуса;LF5566001;Крышка карт памяти;;;;
Brother;Детали корпуса;LF5133001;Клавиатура;резиновая накладка;;;
