DR-2085;https://profit-msk.ru/brother/cartridges/dr-2085.html;"HL-2035
(Драм-картридж / 12,000 стр.)";-;940 ;-;5845 ;SuperFine - 986 NV Print - 1055 ProfiLine - 1627 от 986 
TN-2085;https://profit-msk.ru/brother/cartridges/tn-2085.html;"HL-2035
(Тонер-картридж / 1,500 стр.)";440 ;-;-;4858 ;SuperFine - 705 NetProduct - 809 Hi-Black - 1079 ProfiLine - 1109 GG - 2217 от 705 
